publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"Proceedings of the London Mathematical Society","0024-6115","1460-244X",1996-01-01,,,,,,"http://plms.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Protein Engineering Design and Selection","1741-0126","1741-0134",1996-01-01,,,,,,"http://peds.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Public Health Ethics","1754-9973","1754-9981",2008-04-01,,,,,,"http://phe.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Public Opinion Quarterly","0033-362X","1537-5331",1996-01-01,,,,,,"http://poq.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Publius: Journal of Federalism","0048-5950","1747-7107",1996-01-01,,,,,,"http://publius.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"QJM: An International Journal of Medicine","1460-2725","1460-2393",1996-01-01,,,,,,"http://qjmed.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Radiation Protection Dosimetry","0144-8420","1742-3406",1996-01-01,,,,,,"http://rpd.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Refugee Survey Quarterly","1020-4067","1471-695X",1996-01-01,,,,,,"http://rsq.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Reports of Patent, Design and Trade Mark Cases","0080-1364","1756-1000",1996-01-01,,,,,,"http://rpc.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Review of Asset Pricing Studies","2045-9920","2045-9939",2011-12-01,,,,,,"http://raps.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Review of Economic Studies","0034-6527","1467-937X",1996-01-01,,,,,,"http://restud.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Review of Environmental Economics and Policy","1750-6816","1750-6824",2007-01-01,,,,,,"http://reep.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Review of Finance","1572-3097","1573-692X",1997-01-01,,,,,,"http://rof.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Rheumatology","1462-0324","1462-0332",1996-01-01,,,,,,"http://rheumatology.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Schizophrenia Bulletin","0586-7614","1745-1701",1996-01-01,,,,,,"http://schizophreniabulletin.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Screen","0036-9543","1460-2474",1996-01-01,,,,,,"http://screen.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Social Cognitive and Affective Neuroscience","1749-5016","1749-5024",2006-06-01,,,,,,"http://scan.oxfordjournals.org ",,"","","full text","free back issues after 12 months ","Oxford University Press"
"Social History of Medicine","0951-631X","1477-4666",1996-01-01,,,,,,"http://shm.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Social Politics: International Studies in Gender, State & Society","1072-4745","1468-2893",1996-01-01,,,,,,"http://sp.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Social Science Japan Journal","1369-1465","1468-2680",1998-04-01,,,,,,"http://ssjj.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Socio-Economic Review","1475-1461","1475-147X",2003-01-01,,,,,,"http://ser.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Sociology of Religion","1069-4404","1759-8818",1996-01-01,,,,,,"http://socrel.oxfordjournals.org ",,"","","full text","free back issues after 24 months ","Oxford University Press"
"Statute Law Review","0144-3593","1464-3863",1996-01-01,,,,,,"http://slr.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Systematic Biology","1063-5157","1076-836X",1996-01-01,,,,,,"http://sysbio.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Teaching Mathematics and its Applications","0268-3679","1471-6976",1996-01-01,,,,,,"http://teamat.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The American Historical Review","0002-8762","1937-5239",2005-06-01,110,3,,,,"http://ahr.oxfordjournals.org",,"","","full text","","Oxford University Press"
"The Annals of Occupational Hygiene","0003-4878","1475-3162",1996-01-01,,,,,,"http://annhyg.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"The British Journal for the Philosophy of Science","0007-0882","1464-3537",1996-01-01,,,,,,"http://bjps.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The British Journal of Aesthetics","0007-0904","1468-2842",1996-01-01,,,,,,"http://bjaesthetics.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The British Journal of Criminology","0007-0955","1464-3529",1996-01-01,,,,,,"http://bjc.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The British Journal of Social Work","0045-3102","1468-263X",1996-01-01,,,,,,"http://bjsw.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Cambridge Quarterly","1471-6836","0008-199X",1965-01-01,1,1,,,,"http://camqtly.oxfordjournals.org/",,"","","full text","","Oxford University Press"
"The Chinese Journal of International Politics","1750-8916","1750-8924",2006-01-01,,,,,,"http://cjip.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Computer Journal","0010-4620","1460-2067",1996-01-01,,,,,,"http://comjnl.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The English Historical Review","0013-8266","1477-4534",1996-01-01,,,,,,"http://ehr.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The European Journal of Orthodontics","0141-5387","1460-2210",1996-01-01,,,,,,"http://ejo.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"The European Journal of Public Health","1101-1262","1464-360X",1996-01-01,,,,,,"http://eurpub.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"The Gerontologist","0016-9013","1758-5341",1996-01-01,,,,,,"http://gerontologist.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Journal of Biochemistry","0021-924X","",1996-01-01,,,,,,"http://jb.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Journal of Deaf Studies and Deaf Education","1081-4159","1465-7325",1996-01-01,,,,,,"http://jdsde.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"The Journal of Hindu Studies","1756-4255","1756-4263",2008-10-16,,,,,,"http://jhs.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Journal of Law, Economics, and Organization","8756-6222","1465-7341",1996-01-01,,,,,,"http://jleo.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Journal of Medicine and Philosophy","0360-5310","1744-5019",1996-01-01,,,,,,"http://jmp.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Journal of Theological Studies","0022-5185","1477-4607",1996-01-01,,,,,,"http://jts.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Journal of World Energy Law & Business","1754-9957","1754-9965",2008-05-01,,,,,,"http://jwelb.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Journals of Gerontology Series B: Psychological Sciences and Social Sciences","1079-5014","1758-5368",1996-01-01,,,,,,"http://psychsocgerontology.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Journals of Gerontology, Series A","1079-5006","1758-535x",1996-01-01,,,,,,"http://biomedgerontology.oxfordjournals.org/",,"","","full text","","Oxford University Press"
"The Leo Baeck Institute Yearbook","0075-8744","1758-437X",1996-01-01,,,,,,"http://leobaeck.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Library","0024-2160","1744-8581",1996-01-01,,,,,,"http://library.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Musical Quarterly","0027-4631","1741-8399",1996-01-01,,,,,,"http://mq.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Opera Quarterly","0736-0053","1476-2870",1996-01-01,,,,,,"http://oq.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Oral History Review","0094-0798","1533-8592",1996-01-01,,,,,,"http://ohr.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Quarterly Journal of Economics","0033-5533","1531-4650",1996-01-01,,,,,,"http://qje.oxfordjournals.org/",,"","","full text","","Oxford University Press"
"The Quarterly Journal of Mathematics","0033-5606","1464-3847",1996-01-01,,,,,,"http://qjmath.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Quarterly Journal of Mechanics and Applied Mathematics","0033-5614","1464-3855",1996-01-01,,,,,,"http://qjmam.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Review of English Studies","0034-6551","1471-6968",1996-01-01,,,,,,"http://res.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Review of Financial Studies","0893-9454","1465-7368",1996-01-01,,,,,,"http://rfs.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The World Bank Economic Review","0258-6770","1564-698X",1996-01-01,,,,,,"http://wber.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The World Bank Research Observer","0257-3032","1564-6971",1996-01-01,,,,,,"http://wbro.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Year's Work in Critical and Cultural Theory","1077-4254","1471-681X",1996-01-01,,,,,,"http://ywcct.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"The Year's Work in English Studies","0084-4144","1471-6801",1996-01-01,,,,,,"http://ywes.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Toxicological Sciences","1096-6080","1096-0929",1996-01-01,,,,,,"http://toxsci.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Tree Physiology","0829-318X","1758-4469",1996-01-01,,,,,,"http://treephys.oxfordjournals.org ",,"","","full text","free back issues after 24 months ","Oxford University Press"
"Trusts & Trustees","1363-1780","",1996-01-01,,,,,,"http://tandt.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Twentieth Century British History","0955-2359","1477-4674",1996-01-01,,,,,,"http://tcbh.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"ICSID Review","0258-3690","2049-1999",1986-01-01,1,1,,,,"http://icsidreview.oxfordjournals.org/",,"","","full text","","Oxford University Press"
"Clinical Kidney Journal","1753-0784","1753-0792",2008-01-01,1,1,,,,"http://ckj.oxfordjournals.org/",,"","","full text","","Oxford University Press"
"Yearbook of European ","0263-3264","2045-0044",1981-01-01,1,1,,,,"http://yel.oxfordjournals.org/",,"","","full text","","Oxford University Press"
"Social Work Research","1070-5309","1545-6838",1995-03-01,19,1,,,,"http://swr.oxfordjournals.org/",,"","","full text","","Oxford University Press"
"Social Work","0037-8046","1545-6846",1956-01-01,1,1,,,,"http://sw.oxfordjournals.org/",,"","","full text","","Oxford University Press"
"JNCI Monographs","1052-6773","1745-6614",1997-01-01,,22,,,,"http://jncimono.oxfordjournals.org/",,"","","full text","","Oxford University Press"
"European Heart Journal Supplements","1520-765X","1554-2815",2001-05-01,,3 (suppl A),,,,"http://eurheartjsupp.oxfordjournals.org/",,"","","full text","","Oxford University Press"
