publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"MFS Modern Fiction Studies","0026-7724","1080-658X",1985-01-01,31,1,,,,"http://muse.jhu.edu/journals/modern_fiction_studies",,"","","","","The Johns Hopkins University Press"
"MLN","0026-7910","1080-6598",1995-01-01,110,1,,,,"http://muse.jhu.edu/journals/mln",,"","","","","The Johns Hopkins University Press"
"Modern Drama","0026-7694","1712-5286",2005-01-01,48,1,,,,"http://muse.jhu.edu/journals/modern_drama",,"","","","","University of Toronto Press"
"Modernism/modernity","1071-6068","1080-6601",1994-01-01,1,1,,,,"http://muse.jhu.edu/journals/modernism-modernity",,"","","","","The Johns Hopkins University Press"
"Monatshefte","0026-9271","1934-2810",2007-01-01,99,1,,,,"http://muse.jhu.edu/journals/monatshefte",,"","","","","University of Wisconsin Press"
"Mouseion: Journal of the Classical Association of Canada","1496-9343","1913-5416",2007-01-01,7,1,,,,"http://muse.jhu.edu/journals/mouseion_journal_of_the_classical_association_of_canada",,"","","","","Classical Association of Canada"
"The Moving Image","1532-3978","1542-4235",2003-01-01,3,1,,,,"http://muse.jhu.edu/journals/the_moving_image",,"","","","","University of Minnesota Press"
"Nabokov Studies","1080-1219","1548-9965",1994-01-01,1,,,,,"http://muse.jhu.edu/journals/nabokov_studies",,"","","","","International Vladimir Nabokov Society and Davidson College"
"Narrative","1063-3685","1538-974X",2002-01-01,10,1,,,,"http://muse.jhu.edu/journals/narrative",,"","","","","The Ohio State University Press"
"New Hibernia Review","1092-3977","1534-5815",2001-01-01,5,1,,,,"http://muse.jhu.edu/journals/new_hibernia_review",,"","","","","Center for Irish Studies at the University of St. Thomas"
"New Literary History","0028-6087","1080-661X",1995-01-01,26,1,,,,"http://muse.jhu.edu/journals/new_literary_history",,"","","","","The Johns Hopkins University Press"
"Nineteenth-Century French Studies","0146-7891","1536-0172",2001-01-01,29,03-Apr,,,,"http://muse.jhu.edu/journals/nineteenth_century_french_studies",,"","","","","University of Nebraska Press"
"Notes","0027-4380","1534-150X",2000-01-01,57,1,,,,"http://muse.jhu.edu/journals/notes",,"","","","","Music Library Association"
"Nuevo Texto Crítico","1048-6380","1940-9079",2008-01-01,21,41-42,,,,"http://muse.jhu.edu/journals/nuevo_texto_critico",,"","","","","Nuevo Texto Crítico"
"PAJ: A Journal of Performance and Art","1520-281X","1537-9477",1998-01-01,20,1,,,,"http://muse.jhu.edu/journals/performing_arts_journal",,"","","","Previously: Performing Arts Journal 1996-1997
","The MIT Press"
"Parergon","0313-6221","1832-8334",2005-01-01,22,1,,,,"http://muse.jhu.edu/journals/parergon",,"","","","","Australian and New Zealand Association of Medieval and Early Modern Studies (Inc.)"
"Partial Answers: Journal of Literature and the History of Ideas","1565-3668","1936-9247",2003-01-01,1,1,,,,"http://muse.jhu.edu/journals/partial_answers",,"","","","","The Johns Hopkins University Press"
"Philosophy and Literature","0190-0013","1086-329X",1976-01-01,1,1,,,,"http://muse.jhu.edu/journals/philosophy_and_literature",,"","","","","The Johns Hopkins University Press"
"Philosophy and Rhetoric","0031-8213","1527-2079",2000-01-01,33,1,,,,"http://muse.jhu.edu/journals/philosophy_and_rhetoric",,"","","","","Penn State University Press"
"Philosophy East and West","0031-8221","1529-1898",2000-01-01,50,4,,,,"http://muse.jhu.edu/journals/philosophy_east_and_west",,"","","","","University of Hawai'i Press"
"Philosophy of Music Education Review","1063-5734","1543-3412",2001-01-01,9,2,,,,"http://muse.jhu.edu/journals/philosophy_of_music_education_review",,"","","","","Indiana University Press"
"Postmodern Culture","","1053-1920",1990-01-01,1,1,,,,"http://muse.jhu.edu/journals/postmodern_culture",,"","","","","The Johns Hopkins University Press"
"Prooftexts","0272-9601","1086-3311",1998-01-01,18,1,,,,"http://muse.jhu.edu/journals/prooftexts",,"","","","","Indiana University Press"
"Quaker History","0033-5053","1934-1504",1906-01-01,1,1,,,,"http://muse.jhu.edu/journals/quaker_history",,"","","","","Friends Historical Association"
"Qui Parle: Critical Humanities and Social Sciences","1041-8385","1938-8020",2009-01-01,18,1,,,,"http://muse.jhu.edu/journals/qui_parle",,"","","","","University of Nebraska Press"
"Renaissance Quarterly","0034-4338","1935-0236",2005-01-01,58,1,2008-01-01,61,4,"http://muse.jhu.edu/journals/renaissance_quarterly",,"","","","","Renaissance Society of America"
"Research in African Literatures","0034-5210","1527-2044",1999-01-01,30,1,,,,"http://muse.jhu.edu/journals/research_in_african_literatures",,"","","","","Indiana University Press"
"Restoration: Studies in English Literary Culture, 1660-1700","0162-9905","1941-952X",2008-01-01,32,1,,,,"http://muse.jhu.edu/journals/restoration",,"","","","","University of Tennessee"
"SEL Studies in English Literature 1500-1900","0039-3657","1522-9270",1999-01-01,39,1,,,,"http://muse.jhu.edu/journals/studies_in_english_literature",,"","","","","The Johns Hopkins University Press"
"Seminar: A Journal of Germanic Studies","0037-1939","1911-026X",2006-01-01,42,1,,,,"http://muse.jhu.edu/journals/seminar_a_journal_of_germanic_studies",,"","","","","University of Toronto Press"
"Shakespeare Bulletin","0748-2558","1931-1427",2006-01-01,24,1,,,,"http://muse.jhu.edu/journals/shakespeare_bulletin",,"","","","","The Johns Hopkins University Press"
"Shakespeare Quarterly","0037-3222","1538-3555",2001-01-01,52,1,,,,"http://muse.jhu.edu/journals/shakespeare_quarterly",,"","","","","The Johns Hopkins University Press"
"SHAW The Annual of Bernard Shaw Studies","0741-5842","1529-1480",2000-01-01,20,,,,,"http://muse.jhu.edu/journals/annual_of_bernard_shaw_studies",,"","","","","Penn State University Press"
"South Central Review","0743-6831","1549-3377",2004-01-01,21,1,,,,"http://muse.jhu.edu/journals/south_central_review",,"","","","","The Johns Hopkins University Press"
"The Southern Literary Journal","0038-4291","1534-1461",2000-01-01,33,1,,,,"http://muse.jhu.edu/journals/southern_literary_journal",,"","","","","The University of North Carolina Press"
"Spiritus: A Journal of Christian Spirituality","1533-1709","1535-3117",2001-01-01,1,1,,,,"http://muse.jhu.edu/journals/spiritus",,"","","","","The Johns Hopkins University Press"
"Studies in American Fiction","0091-8083","2158-415X",2010-01-01,37,1,,,,"http://muse.jhu.edu/journals/studies_in_american_fiction",,"","","","","The Johns Hopkins University Press"
"Studies in American Indian Literatures","0730-3238","1548-9590",2004-01-01,16,1,,,,"http://muse.jhu.edu/journals/studies_in_american_indian_literatures",,"","","","","University of Nebraska Press"
"Studies in American Jewish Literature","0271-9274","1948-5077",2008-01-01,27,,,,,"http://muse.jhu.edu/journals/studies_in_american_jewish_literature",,"","","","","Purdue University Press"
"Studies in Bibliography","0081-7600","1553-3891",2002-01-01,55,,,,,"http://muse.jhu.edu/journals/studies_in_bibliography",,"","","","","Bibliographical Society of the University of Virginia"
"Studies in Eighteenth Century Culture","0360-2370","1938-6133",1991-01-01,20,,,,,"http://muse.jhu.edu/journals/studies_in_eighteenth_century_culture",,"","","","","The Johns Hopkins University Press"
"Studies in Latin American Popular Culture","0730-9139","2157-2941",2010-01-01,28,,,,,"http://muse.jhu.edu/journals/studies_in_latin_american_popular_culture",,"","","","","University of Texas Press"
"Studies in Philology","0039-3738","1543-0383",2003-01-01,100,1,,,,"http://muse.jhu.edu/journals/studies_in_philology",,"","","","","The University of North Carolina Press"
"Studies in the Age of Chaucer","0190-2407","1949-0755",2008-01-01,30,,,,,"http://muse.jhu.edu/journals/studies_in_the_age_of_chaucer",,"","","","","The New Chaucer Society"
"SubStance","0049-2426","1527-2095",2000-01-01,29,1,,,,"http://muse.jhu.edu/journals/substance",,"","","","","University of Wisconsin Press"
"symploke","1069-0697","1534-0627",1997-01-01,5, 1-2,,,,"http://muse.jhu.edu/journals/symploke",,"","","","","University of Nebraska Press"
"TDR: The Drama Review","1054-2043","1531-4715",1999-01-01,43,3,,,,"http://muse.jhu.edu/journals/the_drama_review",,"","","","","The MIT Press"
"Texas Studies in Literature and Language","0040-4691","1534-7303",2001-01-01,43,1,,,,"http://muse.jhu.edu/journals/texas_studies_in_literature_and_language",,"","","","","University of Texas Press"
"Theatre Journal","0192-2882","1086-332X",1996-01-01,48,1,,,,"http://muse.jhu.edu/journals/theatre_journal",,"","","","","The Johns Hopkins University Press"
"Theatre Topics","1054-8378","1086-3346",1991-01-01,1,1,,,,"http://muse.jhu.edu/journals/theatre_topics",,"","","","","The Johns Hopkins University Press"
"Theory & Event","","1092-311X",1997-01-01,1,1,,,,"http://muse.jhu.edu/journals/theory_and_event",,"","","","","The Johns Hopkins University Press"
"Tolkien Studies","1547-3155","1547-3163",2004-01-01,1,,,,,"http://muse.jhu.edu/journals/tolkien_studies",,"","","","","West Virginia University Press"
"Transactions of the American Philological Association","0360-5949","1533-0699",2000-01-01,130,,,,,"http://muse.jhu.edu/journals/transactions_of_the_american_philological_association",,"","","","","The Johns Hopkins University Press"
"Transactions of the Charles S. Peirce Society: A Quarterly Journal in American Philosophy","","1558-9587",2005-01-01,41,1,,,,"http://muse.jhu.edu/journals/transactions_of_the_charles_s_peirce_society",,"","","","","Indiana University Press"
"Tulsa Studies in Women's Literature","0732-7730","1936-1645",2007-01-01,26,1,,,,"http://muse.jhu.edu/journals/tulsa_studies_in_womens_literature",,"","","","","The University of Tulsa"
"University of Toronto Quarterly","0042-0247","1712-5278",2004-01-01,74,1,,,,"http://muse.jhu.edu/journals/university_of_toronto_quarterly",,"","","","","University of Toronto Press"
"U.S. Catholic Historian","0735-8318","1947-8224",2009-01-01,27,1,,,,"http://muse.jhu.edu/journals/us_catholic_historian",,"","","","","The Catholic University of America Press"
"The Velvet Light Trap","0149-1830","1542-4251",2003-01-01,51,,,,,"http://muse.jhu.edu/journals/the_velvet_light_trap",,"","","","","University of Texas Press"
"Victorian Periodicals Review","0709-4698","1712-526X",2005-01-01,38,1,,,,"http://muse.jhu.edu/journals/victorian_periodicals_review",,"","","","","The Johns Hopkins University Press"
"Victorian Poetry","0042-5206","1530-7190",2000-01-01,38,1,,,,"http://muse.jhu.edu/journals/victorian_poetry",,"","","","","West Virginia University Press"
"Victorian Studies","0042-5222","1527-2052",1999-01-01,42,2,,,,"http://muse.jhu.edu/journals/victorian_studies",,"","","","","Indiana University Press"
"Western American Literature","0043-3462","1948-7142",2009-01-01,44,1,,,,"http://muse.jhu.edu/journals/western_american_literature",,"","","","","The Western Literature Association"
"William Carlos Williams Review","0196-6286","1935-0244",2006-01-01,26,1,,,,"http://muse.jhu.edu/journals/william_carlos_williams_review",,"","","","","Texas Tech University Press"
"Women and Music: A Journal of Gender and Culture","1090-7505","1553-0612",2004-01-01,8,,,,,"http://muse.jhu.edu/journals/women_and_music",,"","","","","University of Nebraska Press"
"The Yearbook of Comparative Literature","0084-3695","1947-2978",2008-01-01,54,,,,,"http://muse.jhu.edu/journals/yearbook_of_comparative_and_general_literature",,"","","","","University of Toronto Press"
"Advertising & Society Review","","1534-7311",2000-01-01,1,1,,,,"http://muse.jhu.edu/journals/advertising_and_society_review",,"","","","","Advertising Educational Foundation"
"Africa","0001-9720","1750-0184",2006-01-01,76,1,,,,"http://muse.jhu.edu/journals/africa_the_journal_of_the_international_african_institute",,"","","","","Cambridge University Press"
"Africa Today","0001-9887","1527-1978",1999-01-01,46,1,,,,"http://muse.jhu.edu/journals/africa_today",,"","","","","Indiana University Press"
"African Economic History","0145-2258","2163-9108",2008-01-01,36,,,,,"http://muse.jhu.edu/journals/african_economic_history",,"","","","","African Studies Program, University of Wisconsin-Madison"
"African Studies Review","0002-0206","1555-2462",2005-01-01,48,1,,,,"http://muse.jhu.edu/journals/african_studies_review",,"","","","","African Studies Association"
"American Annals of the Deaf","0002-726X","1543-0375",1993-01-01,138,1,,,,"http://muse.jhu.edu/journals/american_annals_of_the_deaf",,"","","","","Gallaudet University Press"
"The American Indian Quarterly","0095-182X","1534-1828",2000-01-01,24,3,,,,"http://muse.jhu.edu/journals/american_indian_quarterly",,"","","","","University of Nebraska Press"
"Anthropological Quarterly","0003-5491","1534-1518",2000-01-01,73,3,,,,"http://muse.jhu.edu/journals/anthropological_quarterly",,"","","","","George Washington University Institute for Ethnographic Research"
"ASEAN Economic Bulletin","0217-4472","1793-2831",2003-01-01,20,1,,,,"http://muse.jhu.edu/journals/asean_economic_bulletin",,"","","","","Institute of Southeast Asian Studies"
"Brookings Papers on Economic Activity","0007-2303","1533-4465",2000-01-01,,1,,,,"http://muse.jhu.edu/journals/brookings_papers_on_economic_activity",,"","","","","Brookings Institution Press"
"Brookings Papers on Education Policy","1096-2719","1533-4457",2000-01-01,,,2007-01-01,,,"http://muse.jhu.edu/journals/brookings_papers_on_education_policy",,"","","","","Brookings Institution Press"
"Brookings Trade Forum","1520-5479","1534-0635",2000-01-01,,,2008-01-01,,,"http://muse.jhu.edu/journals/brookings_trade_forum",,"","","","","Brookings Institution Press"
"Brookings-Wharton Papers on Urban Affairs","1528-7084","1533-4449",2000-01-01,,,2009-01-01,,,"http://muse.jhu.edu/journals/brookings-wharton_papers_on_urban_affairs",,"","","","","Brookings Institution Press"
"Bulletin of the History of Medicine","0007-5140","1086-3176",1996-01-01,70,1,,,,"http://muse.jhu.edu/journals/bulletin_of_the_history_of_medicine",,"","","","","The Johns Hopkins University Press"
"Canadian Ethnic Studies","0008-3496","1913-8253",2007-01-01,39,12,,,,"http://muse.jhu.edu/journals/canadian_ethnic_studies",,"","","","","Canadian Ethnic Studies Association"
"The Canadian Historical Review","0008-3755","1710-1093",2004-01-01,85,1,,,,"http://muse.jhu.edu/journals/canadian_historical_review",,"","","","","University of Toronto Press"
"Canadian Journal of Criminology and Criminal Justice","1707-7753","1911-0219",2006-01-01,48,1,,,,"http://muse.jhu.edu/journals/canadian_journal_of_criminology_and_criminal_justice",,"","","","","University of Toronto Press"
"Canadian Journal of Law and Society","0829-3201","1911-0227",2005-01-01,20,1,,,,"http://muse.jhu.edu/journals/canadian_journal_of_law_and_society",,"","","","","University of Toronto Press"
"Canadian Journal of Women and the Law","0832-8781","1911-0235",2005-01-01,17,1,,,,"http://muse.jhu.edu/journals/canadian_journal_of_women_and_the_law",,"","","","","University of Toronto Press"
"Canadian Journal on Aging/Revue canadienne du vieillissement","0714-9808","1710-1107",2004-01-01,23,1,,,,"http://muse.jhu.edu/journals/canadian_journal_on_aging",,"","","","","Cambridge University Press"
"Canadian Public Policy","0317-0861","1911-9917",2009-01-01,35,1,,,,"http://muse.jhu.edu/journals/canadian_public_policy",,"","","","","University of Toronto Press"
"China: An International Journal","0219-7472","0219-8614",2003-01-01,1,1,,,,"http://muse.jhu.edu/journals/china",,"","","","","NUS Press Pte Ltd"
"Comparative Technology Transfer and Society","1542-0132","1543-3404",2003-01-01,1,1,2009-01-01,7,,"http://muse.jhu.edu/journals/comparative_technology_transfer_and_society",,"","","","","The Johns Hopkins University Press"
"The Contemporary Pacific","1043-898X","1527-9464",2000-01-01,12,1,,,,"http://muse.jhu.edu/journals/contemporary_pacific",,"","","","","University of Hawai'i Press"
"Contemporary Southeast Asia: A Journal of International and Strategic Affairs","0129-797X","1793-284X",2003-01-01,25,1,,,,"http://muse.jhu.edu/journals/contemporary_southeast_asia_a_journal_of_international_and_strategic_affairs",,"","","","","Institute of Southeast Asian Studies"
"Demography","0070-3370","1533-7790",2000-01-01,37,4,2010-01-01,47,4,"http://muse.jhu.edu/journals/demography",,"","","","","Population Association of America"
"Diaspora: A Journal of Transnational Studies","1044-2057","1911-1568",1991-01-01,1,1,,,,"http://muse.jhu.edu/journals/diaspora_a_journal_of_transnational_studies",,"","","","","University of Toronto Press"
"e-Service Journal","1528-8226","1528-8234",2001-01-01,1,1,,,,"http://muse.jhu.edu/journals/eservice_journal",,"","","","","Indiana University Press"
"Eastern Africa Social Science Research Review","1027-1775","1684-4173",2002-01-01,18,1,,,,"http://muse.jhu.edu/journals/eastern_africa_social_science_research_review",,"","","","","Organization for Social Science Research in Eastern and Southern Africa"
"Economía","1529-7470","1533-6239",2000-01-01,1,1,,,,"http://muse.jhu.edu/journals/economia",,"","","","","Brookings Institution Press"
"Feminist Formations","2151-7363","2151-7371",2010-01-01,22,1,,,,"http://muse.jhu.edu/journals/feminist_formations",,"","","","Previously: NWSA Journal 1999 - 2009","The Johns Hopkins University Press"
"Feminist Teacher","0882-4843","1934-6034",2007-01-01,18,1,,,,"http://muse.jhu.edu/journals/feminist_teacher",,"","","","","University of Illinois Press"
"French Colonial History","1539-3402","1543-7787",2002-01-01,1,,,,,"http://muse.jhu.edu/journals/french_colonial_history",,"","","","","Michigan State University Press"
"The Future of Children","1054-8289","1550-1558",2005-01-01,15,1,,,,"http://muse.jhu.edu/journals/future_of_children",,"","","","","Princeton University"
"Global Environmental Politics","1526-3800","1536-0091",2003-01-01,3,1,,,,"http://muse.jhu.edu/journals/global_environmental_politics",,"","","","","The MIT Press"
"The Good Society","1089-0017","1538-9731",2002-01-01,11,1,,,,"http://muse.jhu.edu/journals/good_society",,"","","","","Penn State University Press"
"Hastings Center Report","0093-0334","1552-146X",2005-01-01,35,1,2011-01-01,41,6,"http://muse.jhu.edu/journals/hastings_center_report",,"","","","","The Hastings Center"
"The High School Journal","0018-1498","1534-5157",2001-01-01,84,3,,,,"http://muse.jhu.edu/journals/high_school_journal",,"","","","","The University of North Carolina Press"
"Histoire sociale/Social history","0018-2257","1918-6576",2008-01-01,41,81,,,,"http://muse.jhu.edu/journals/histoire_sociale_social_history",,"","","","","University of Toronto Press"
"Historically Speaking","1941-4188","1944-6438",1999-01-01,1,1,,,,"http://muse.jhu.edu/journals/historically_speaking",,"","","","","The Johns Hopkins University Press"
"Human Rights Quarterly","0275-0392","1085-794X",1995-01-01,17,1,,,,"http://muse.jhu.edu/journals/human_rights_quarterly",,"","","","","The Johns Hopkins University Press"
"Indiana Journal of Global Legal Studies","1080-0727","1543-0367",2003-01-01,10,1,,,,"http://muse.jhu.edu/journals/indiana_journal_of_global_legal_studies",,"","","","","Indiana University Press"
"Innovations: Technology, Governance, Globalization","1558-2477","1558-2485",2012-01-01,7,1,,,,"http://muse.jhu.edu/journals/innovations",,"","","","","The MIT Press"
"International Security","0162-2889","1531-4804",1976-01-01,1,1,,,,"http://muse.jhu.edu/journals/international_security",,"","","","","The MIT Press"
"Israel Studies","1084-9513","1527-201x",1996-01-01,1,1,,,,"http://muse.jhu.edu/journals/israel_studies",,"","","","","Indiana University Press"
"Journal for the Study of Radicalism","1930-1189","1930-1197",2007-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_for_the_study_of_radicalism",,"","","","","Michigan State University Press"
"Journal of Chinese Overseas","1793-0391","1793-2548",2005-01-01,1,1,2008-01-01,4,2,"http://muse.jhu.edu/journals/journal_of_chinese_overseas",,"","","","","NUS Press Pte Ltd"
"Journal of Cold War Studies","1520-3972","1531-3298",1999-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_of_cold_war_studies",,"","","","","The MIT Press"
"Journal of Colonialism and Colonial History","","1532-5768",2000-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_of_colonialism_and_colonial_history",,"","","","","The Johns Hopkins University Press"
"Journal of Democracy","1045-5736","1086-3214",1990-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_of_democracy",,"","","","","The Johns Hopkins University Press"
"The Journal of Developing Areas","0022-037X","1548-2278",2003-01-01,37,1,,,,"http://muse.jhu.edu/journals/journal_of_developing_areas",,"","","","","Tennessee State University College of Business"
"Journal of Education Finance","0098-9495","1944-6470",2009-01-01,35,1,,,,"http://muse.jhu.edu/journals/journal_of_education_finance",,"","","","","University of Illinois Press"
"Journal of Health Care for the Poor and Underserved","1049-2089","1548-6869",1990-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_of_health_care_for_the_poor_and_underserved",,"","","","","The Johns Hopkins University Press"
"The Journal of Higher Education","0022-1546","1538-4640",2002-01-01,73,1,,,,"http://muse.jhu.edu/journals/journal_of_higher_education",,"","","","","The Ohio State University Press"
"Journal of Human Resources","0022-166X","1548-8004",2008-01-01,43,1,,,,"http://muse.jhu.edu/journals/journal_of_human_resources",,"","","","","University of Wisconsin Press"
"The Journal of Japanese Studies","0095-6848","1549-4721",2004-01-01,30,1,,,,"http://muse.jhu.edu/journals/journal_of_japanese_studies",,"","","","","Society for Japanese Studies"
"Journal of Latin American Geography","1545-2476","1548-5811",2002-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_of_latin_american_geography",,"","","","","Conference of Latin Americanist Geographers"
"Journal of Literature and Trauma Studies","2162-3627","",2012-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_of_literature_and_trauma_studies",,"","","","","University of Nebraska Press"
"Journal of Middle East Women's Studies","1552-5864","1558-9579",2005-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_of_middle_east_womens_studies",,"","","","","Indiana University Press"
"The Journal of Military History","0899-3718","1543-7795",2003-01-01,67,1,2009-01-01,73,4,"http://muse.jhu.edu/journals/journal_of_military_history",,"","","","","Society for Military History"
"Journal of Policy History","0898-0306","1528-4190",2000-01-01,12,1,,,,"http://muse.jhu.edu/journals/journal_of_policy_history",,"","","","","Cambridge University Press"
"Journal of Women's History","1042-7961","1527-2036",1989-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_of_womens_history",,"","","","","The Johns Hopkins University Press"
"Journal of World History","1045-6007","1527-8050",1996-01-01,7,1,,,,"http://muse.jhu.edu/journals/journal_of_world_history",,"","","","","University of Hawai'i Press"
"Korean Studies","0145-840X","1529-1529",1977-01-01,1,,,,,"http://muse.jhu.edu/journals/korean_studies",,"","","","","University of Hawai'i Press"
"Labour / Le Travail","0700-3862","1911-4842",2010-01-01,66,,,,,"http://muse.jhu.edu/journals/labour_le_travail",,"","","","","The Canadian Committee on Labour History"
"Land Economics","0023-7639","1543-8325",2008-01-01,84,1,,,,"http://muse.jhu.edu/journals/land_economics",,"","","","","University of Wisconsin Press"
"Latin American Research Review","0023-8791","1542-4278",2003-01-01,38,1,,,,"http://muse.jhu.edu/journals/latin_american_research_review",,"","","","","Latin American Studies Association"
"Le mouvement social","0027-2671","1961-8646",2009-01-01,226,,,,,"http://muse.jhu.edu/journals/le_mouvement_social",,"","","","","Association Le Mouvement Social"
"The Middle East Journal","0026-3141","1940-3461",2009-01-01,63,1,,,,"http://muse.jhu.edu/journals/the_middle_east_journal",,"","","","","Middle East Institute"
"Northeast African Studies","0740-9133","1535-6574",1994-01-01,1,1,,,,"http://muse.jhu.edu/journals/northeast_african_studies",,"","","","","Michigan State University Press"
"Population Review","0032-471X","1549-0955",2003-01-01,42, 1-2,,,,"http://muse.jhu.edu/journals/population_review",,"","","","","Population Review Publications"
"Progress in Community Health Partnerships: Research, Education, and Action","1557-0541","1557-055X",2007-01-01,1,1,,,,"http://muse.jhu.edu/journals/progress_in_community_health_partnerships_research_education_and_action",,"","","","","The Johns Hopkins University Press"
"The Review of Higher Education","0162-5748","1090-7009",1996-01-01,20,1,,,,"http://muse.jhu.edu/journals/review_of_higher_education",,"","","","","The Johns Hopkins University Press"
"Rhetoric & Public Affairs","1094-8392","1534-5238",1998-01-01,1,1,,,,"http://muse.jhu.edu/journals/rhetoric_and_public_affairs",,"","","","","Michigan State University Press"
"SAIS Review","0036-0775","1088-3142",2009-01-01,29,1,,,,"http://muse.jhu.edu/journals/sais_review",,"","","","Previously: SAIS Review 1981-2008","The Johns Hopkins University Press"
"Sojourn: Journal of Social Issues in Southeast Asia","0217-9520","1793-2858",2003-01-01,18,1,,,,"http://muse.jhu.edu/journals/sojourn_journal_of_social_issues_in_southeast_asia",,"","","","","Institute of Southeast Asian Studies"
"Southeastern Geographer","0038-366X","1549-6929",2004-01-01,44,1,,,,"http://muse.jhu.edu/journals/southeastern_geographer",,"","","","","The University of North Carolina Press"
"Technology and Culture","0040-165X","1097-3729",1998-01-01,39,3,,,,"http://muse.jhu.edu/journals/technology_and_culture",,"","","","","The Johns Hopkins University Press"
"The Tocqueville Review/La revue Tocqueville","0730-479X","1918-6649",2009-01-01,30,1,,,,"http://muse.jhu.edu/journals/tocqueville_reviewla_revue_tocqueville",,"","","","","University of Toronto Press"
"Transformation: Critical Perspectives on Southern Africa","0258-7696","1726-1368",2002-01-01,49,,,,,"http://muse.jhu.edu/journals/transformation",,"","","","","Transformation"
"Transportation Journal","","2157-328X",2012-01-01,51,1,,,,"http://muse.jhu.edu/journals/transportation_journal",,"","","","","Penn State University Press"
"The Washington Quarterly","0163-660X","1530-9177",2000-01-01,23,1,2008-01-01,31,4,"http://muse.jhu.edu/journals/washington_quarterly",,"","","","","The MIT Press"
"Wicazo Sa Review","0749-6427","1533-7901",2000-01-01,15,2,,,,"http://muse.jhu.edu/journals/wicazo_sa_review",,"","","","","University of Minnesota Press"
"World Politics","0043-8871","1086-3338",1995-01-01,48,1,,,,"http://muse.jhu.edu/journals/world_politics",,"","","","","Cambridge University Press"
"Yearbook of the Association of Pacific Coast Geographers","0066-9628","1551-3211",2004-01-01,66,,,,,"http://muse.jhu.edu/journals/yearbook_of_the_association_of_pacific_coast_geographers",,"","","","","University of Hawai'i Press"
"Ab Imperio","","2164-9731",2011-01-01,,4,,,,"http://muse.jhu.edu/journals/ab_imperio",,"","","","","Ab Imperio"
"African American Review","1062-4783","1945-6182",2009-01-01,43,1,,,,"http://muse.jhu.edu/journals/african_american_review",,"","","","","Saint Louis University"
"African Conflict & Peacebuilding Review","2156-695X","2156-7263",2011-01-01,1,1,,,,"http://muse.jhu.edu/journals/african_conflict_and_peacebuilding_review",,"","","","","Indiana University Press"
"Alabama Review","0002-4341","",2007-01-01,60,1,,,,"http://muse.jhu.edu/journals/alabama_review",,"","","","","The University of Alabama Press"
"Aleph: Historical Studies in Science and Judaism","1565-1525","1565-5423",2001-01-01,1,,,,,"http://muse.jhu.edu/journals/aleph_historical_studies_in_science_and_judaism",,"","","","","Indiana University Press"
"American Book Review","0149-9408","2153-4578",2009-01-01,31,1,,,,"http://muse.jhu.edu/journals/american_book_review",,"","","","","American Book Review"
"American Catholic Studies","0002-7790","2161-8534",2011-01-01,122,1,,,,"http://muse.jhu.edu/journals/american_catholic_studies",,"","","","","American Catholic Historical Society"
"American Jewish History","0164-0178","1086-3141",1996-01-01,84,1,,,,"http://muse.jhu.edu/journals/american_jewish_history",,"","","","","The Johns Hopkins University Press"
"The American Journal of Bioethics","1526-5161","1536-0075",2001-01-01,1,1,2004-01-01,4,2,"http://muse.jhu.edu/journals/american_journal_of_bioethics",,"","","","","The MIT Press"
"American Journal of Mathematics","0002-9327","1080-6377",1996-01-01,118,1,,,,"http://muse.jhu.edu/journals/american_journal_of_mathematics",,"","","","","The Johns Hopkins University Press"
"American Quarterly","0003-0678","1080-6490",1996-01-01,48,1,,,,"http://muse.jhu.edu/journals/american_quarterly",,"","","","","The Johns Hopkins University Press"
"American Studies","0026-3079","2153-6856",2007-01-01,48,1,,,,"http://muse.jhu.edu/journals/american_studies",,"","","","","Mid-American Studies Association"
"The Americas","0003-1615","1533-6247",2000-01-01,57,2,,,,"http://muse.jhu.edu/journals/the_americas",,"","","","","The Academy of American Franciscan History"
"An Sionnach: A Journal of Literature, Culture, and the Arts","1554-8953","1944-6535",2009-01-01,5,,2009-01-01,5,,"http://muse.jhu.edu/journals/an_sionnach",,"","","","","University of Nebraska Press"
"Anales Galdosianos","0569-9924","2161-301X",2011-01-01,46,,,,,"http://muse.jhu.edu/journals/anales_galdosianos",,"","","","","Anales Galdosianos"
"Anthropological Linguistics","0003-5483","1944-6527",2009-01-01,51,1,,,,"http://muse.jhu.edu/journals/anthropological_linguistics",,"","","","","University of Nebraska Press"
"Appalachian Heritage","0363-2318","1940-5081",2008-01-01,36,1,,,,"http://muse.jhu.edu/journals/appalachian_heritage",,"","","","","The University of North Carolina Press"
