publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"European Archives of Psychiatry and Clinical Neuroscience","0940-1334","1433-8491",1997-01-01,247,,,,,"http://www.springerlink.com/content/0940-1334",,"","","","",""
"European Biophysics Journal","0175-7571","1432-1017",1997-01-01,26,,,,,"http://www.springerlink.com/content/0175-7571",,"","","","",""
"European Child & Adolescent Psychiatry","1018-8827","1435-165X",1997-01-01,6,,,,,"http://www.springerlink.com/content/1018-8827",,"","","","",""
"European Food Research and Technology","1438-2377","1438-2385",1999-01-01,209,,,,,"http://www.springerlink.com/content/1438-2377",,"","","","",""
"European Journal for Philosophy of Science","1879-4912","1879-4920",2011-01-01,1,,,,,"http://www.springerlink.com/content/1879-4912/",,"","","","",""
"European Journal of Ageing","1613-9372","1613-9380",2004-01-01,1,,,,,"http://www.springerlink.com/content/1613-9372",,"","","","",""
"European Journal of Applied Physiology","1439-6319","1439-6327",2000-01-01,81,,,,,"http://www.springerlink.com/content/1439-6319",,"","","","",""
"European Journal of Clinical Microbiology & Infectious Diseases","0934-9723","1435-4373",1997-01-01,16,,,,,"http://www.springerlink.com/content/0934-9723",,"","","","",""
"European Journal of Clinical Pharmacology","0031-6970","1432-1041",1997-01-01,52,,,,,"http://www.springerlink.com/content/0031-6970",,"","","","",""
"European Journal of Epidemiology","0393-2990","1573-7284",1997-01-01,13,,,,,"http://www.springerlink.com/content/0393-2990",,"","","","",""
"European Journal of Forest Research","1612-4669","1612-4677",2004-01-01,123,,,,,"http://www.springerlink.com/content/1612-4669",,"","","","",""
"European Journal of Law and Economics","0929-1261","1572-9990",1997-01-01,4,,,,,"http://www.springerlink.com/content/0929-1261",,"","","","",""
"European Journal of Nuclear Medicine and Molecular Imaging","1619-7070","1619-7089",1997-01-01,24,,,,,"http://www.springerlink.com/content/1619-7070",,"","","","",""
"European Journal of Nutrition","1436-6207","1436-6215",1999-01-01,38,,,,,"http://www.springerlink.com/content/1436-6207",,"","","","",""
"European Journal of Orthopaedic Surgery & Traumatology","1633-8065","1432-1068",1997-01-01,7,,,,,"http://www.springerlink.com/content/1633-8065",,"","","","",""
"European Journal of Pediatrics","0340-6199","1432-1076",1997-01-01,156,,,,,"http://www.springerlink.com/content/0340-6199",,"","","","",""
"European Journal of Plant Pathology","0929-1873","1573-8469",1997-01-01,103,,,,,"http://www.springerlink.com/content/0929-1873",,"","","","",""
"European Journal of Plastic Surgery","0930-343X","1435-0130",1997-01-01,20,,,,,"http://www.springerlink.com/content/0930-343X",,"","","","",""
"European Journal of Population/Revue européenne de Démographie","0168-6577","1572-9885",1997-01-01,13,,,,,"http://www.springerlink.com/content/0168-6577",,"","","","",""
"European Journal of Trauma and Emergency Surgery","1863-9933","1863-9941",2007-01-01,33,,,,,"http://www.springerlink.com/content/1863-9933",,"","","","",""
"European Journal of Wildlife Research","1612-4642","1439-0574",2004-01-01,50,,,,,"http://www.springerlink.com/content/1612-4642",,"","","","",""
"European Journal of Wood and Wood Products","0018-3768","1436-736X",1997-01-01,55,,,,,"http://www.springerlink.com/content/0018-3768",,"","","","",""
"European Journal on Criminal Policy and Research","0928-1371","1572-9869",1997-01-01,5,,,,,"http://www.springerlink.com/content/0928-1371",,"","","","",""
"European Orthopaedics and Traumatology","1867-4569","1867-4577",2010-01-01,1,,,,,"http://www.springerlink.com/content/1867-4569",,"","","","",""
"European Radiology","0938-7994","1432-1084",1997-01-01,7,,,,,"http://www.springerlink.com/content/0938-7994",,"","","","",""
"European Spine Journal","0940-6719","1432-0932",1997-01-01,6,,,,,"http://www.springerlink.com/content/0940-6719",,"","","","",""
"European Surgery","1682-8631","1682-4016",2002-01-01,34,,,,,"http://www.springerlink.com/content/1682-8631",,"","","","",""
"Evolutionary Biology","0071-3260","1934-2845",2007-01-01,34,,,,,"http://www.springerlink.com/content/0071-3260",,"","","","",""
"Evolutionary Ecology","0269-7653","1573-8477",1997-01-01,11,,,,,"http://www.springerlink.com/content/0269-7653",,"","","","",""
"Evolutionary Intelligence","1864-5909","1864-5917",2008-01-01,1,,,,,"http://www.springerlink.com/content/1864-5909",,"","","","",""
"Evolving Systems","1868-6478","1868-6486",2010-01-01,1,,,,,"http://www.springerlink.com/content/1868-6478",,"","","","",""
"Experimental and Applied Acarology","0168-8162","1572-9702",1997-01-01,21,,,,,"http://www.springerlink.com/content/0168-8162",,"","","","",""
"Experimental Astronomy","0922-6435","1572-9508",1997-01-01,7,,,,,"http://www.springerlink.com/content/0922-6435",,"","","","",""
"Experimental Brain Research","0014-4819","1432-1106",1997-01-01,113,,,,,"http://www.springerlink.com/content/0014-4819",,"","","","",""
"Experimental Economics","1386-4157","1573-6938",1998-01-01,1,,,,,"http://www.springerlink.com/content/1386-4157",,"","","","",""
"Experiments in Fluids","0723-4864","1432-1114",1997-01-01,22,,,,,"http://www.springerlink.com/content/0723-4864",,"","","","",""
"Extremes","1386-1999","1572-915X",1998-01-01,1,,,,,"http://www.springerlink.com/content/1386-1999",,"","","","",""
"Extremophiles","1431-0651","1433-4909",1997-01-01,1,,,,,"http://www.springerlink.com/content/1431-0651",,"","","","",""
"Facies","0172-9179","1612-4820",1997-01-01,36,,,,,"http://www.springerlink.com/content/0172-9179",,"","","","",""
"Familial Cancer","1389-9600","1573-7292",2000-01-01,1,,,,,"http://www.springerlink.com/content/1389-9600",,"","","","",""
"Feminist Legal Studies","0966-3622","1572-8455",1997-01-01,5,,,,,"http://www.springerlink.com/content/0966-3622",,"","","","",""
"Few-Body Systems","0177-7963","1432-5411",1997-01-01,22,,,,,"http://www.springerlink.com/content/0177-7963",,"","","","",""
"Fibre Chemistry","0015-0541","1573-8493",1997-01-01,29,,,,,"http://www.springerlink.com/content/0015-0541",,"","","","",""
"Finance and Stochastics","0949-2984","1432-1122",1997-01-01,1,,,,,"http://www.springerlink.com/content/0949-2984",,"","","","",""
"Fire Technology","0015-2684","1572-8099",1997-01-01,33,,,,,"http://www.springerlink.com/content/0015-2684",,"","","","",""
"Fish Physiology and Biochemistry","0920-1742","1573-5168",1997-01-01,16,,,,,"http://www.springerlink.com/content/0920-1742",,"","","","",""
"Flexible Services and Manufacturing Journal","1936-6582","1936-6590",2008-01-01,20,,,,,"http://www.springerlink.com/content/1936-6582",,"","","","",""
"Flow, Turbulence and Combustion","1386-6184","1573-1987",1998-01-01,60,,,,,"http://www.springerlink.com/content/1386-6184",,"","","","",""
"Fluid Dynamics","0015-4628","1573-8507",1997-01-01,32,,,,,"http://www.springerlink.com/content/0015-4628",,"","","","",""
"Food Analytical Methods","1936-9751","1936-976X",2008-01-01,1,,,,,"http://www.springerlink.com/content/1936-9751",,"","","","",""
"Food and Bioprocess Technology","1935-5130","1935-5149",2008-01-01,1,,,,,"http://www.springerlink.com/content/1935-5130",,"","","","",""
"Food and Environmental Virology","1867-0334","1867-0342",2009-01-01,1,,,,,"http://www.springerlink.com/content/1867-0334",,"","","","",""
"Food Biophysics","1557-1858","1557-1866",2006-01-01,1,,,,,"http://www.springerlink.com/content/1557-1858",,"","","","",""
"Food Digestion","1869-1978","1869-1986",2010-01-01,1,,,,,"http://www.springerlink.com/content/1869-1978",,"","","","",""
"Food Engineering Reviews","1866-7910","1866-7929",2009-01-01,1,,,,,"http://www.springerlink.com/content/1866-7910",,"","","","",""
"Food Security","1876-4517","1876-4525",2009-01-01,1,,,,,"http://www.springerlink.com/content/1876-4517",,"","","","",""
"Forensische Psychiatrie, Psychologie, Kriminologie","1862-7072","1862-7080",2007-01-01,1,,,,,"http://www.springerlink.com/content/1862-7072",,"","","","",""
"Formal Aspects of Computing","0934-5043","1433-299X",1997-01-01,9,,,,,"http://www.springerlink.com/content/0934-5043",,"","","","",""
"Formal Methods in System Design","0925-9856","1572-8102",1997-01-01,10,,,,,"http://www.springerlink.com/content/0925-9856",,"","","","",""
"Forschung im Ingenieurwesen","0015-7899","1434-0860",1997-01-01,63,,,,,"http://www.springerlink.com/content/0015-7899",,"","","","",""
"Forum der Psychoanalyse","0178-7667","1437-0751",1997-01-01,13,,,,,"http://www.springerlink.com/content/0178-7667",,"","","","",""
"Foundations of Chemistry","1386-4238","1572-8463",1999-01-01,1,,,,,"http://www.springerlink.com/content/1386-4238",,"","","","",""
"Foundations of Computational Mathematics","1615-3375","1615-3383",2001-01-01,1,,,,,"http://www.springerlink.com/content/1615-3375",,"","","","",""
"Foundations of Physics","0015-9018","1572-9516",1997-01-01,27,,,,,"http://www.springerlink.com/content/0015-9018",,"","","","",""
"Foundations of Science","1233-1821","1572-8471",1997-01-01,2,,,,,"http://www.springerlink.com/content/1233-1821",,"","","","",""
"Functional & Integrative Genomics","1438-793X","1438-7948",2000-01-01,1,,,,,"http://www.springerlink.com/content/1438-793X",,"","","","",""
"Functional Analysis and Its Applications","0016-2663","1573-8485",1997-01-01,31,,,,,"http://www.springerlink.com/content/0016-2663",,"","","","",""
"Fuzzy Information and Engineering","1616-8658","1616-8658",2009-01-01,1,,,,,"http://www.springerlink.com/content/1616-8658",,"","","","",""
"Fuzzy Optimization and Decision Making","1568-4539","1573-2908",2002-01-01,1,,,,,"http://www.springerlink.com/content/1568-4539",,"","","","",""
"Gastric Cancer","1436-3291","1436-3305",1998-01-01,1,,,,,"http://www.springerlink.com/content/1436-3291",,"","","","",""
"Gefässchirurgie","0948-7034","1434-3932",1997-01-01,2,,,,,"http://www.springerlink.com/content/0948-7034",,"","","","",""
"GEM - International Journal on Geomathematics","1869-2672","1869-2680",2010-01-01,1,,,,,"http://www.springerlink.com/content/1869-2672",,"","","","",""
"General Relativity and Gravitation","0001-7701","1572-9532",1997-01-01,29,,,,,"http://www.springerlink.com/content/0001-7701",,"","","","",""
"Genetic Programming and Evolvable Machines","1389-2576","1573-7632",2000-01-01,1,,,,,"http://www.springerlink.com/content/1389-2576",,"","","","",""
"Genetic Resources and Crop Evolution","0925-9864","1573-5109",1997-01-01,44,,,,,"http://www.springerlink.com/content/0925-9864",,"","","","",""
"Genetica","0016-6707","1573-6857",1997-01-01,99,,,,,"http://www.springerlink.com/content/0016-6707",,"","","","",""
"Geoheritage","1867-2477","1867-2485",2009-01-01,1,,,,,"http://www.springerlink.com/content/1867-2477",,"","","","",""
"GeoInformatica","1384-6175","1573-7624",1997-01-01,1,,,,,"http://www.springerlink.com/content/1384-6175",,"","","","",""
"GeoJournal","0343-2521","1572-9893",1997-01-01,41,,,,,"http://www.springerlink.com/content/0343-2521",,"","","","",""
"Geo-Marine Letters","0276-0460","1432-1157",1997-01-01,17,,,,,"http://www.springerlink.com/content/0276-0460",,"","","","",""
"Geometriae Dedicata","0046-5755","1572-9168",1997-01-01,64,,,,,"http://www.springerlink.com/content/0046-5755",,"","","","",""
"Geometric And Functional Analysis","1016-443X","1420-8970",1997-01-01,7,,,,,"http://www.springerlink.com/content/1016-443X",,"","","","",""
"Geotechnical and Geological Engineering","0960-3182","1573-1529",1997-01-01,15,,,,,"http://www.springerlink.com/content/0960-3182",,"","","","",""
"Gesunde Pflanzen","0367-4223","1439-0345",2002-01-01,54,,,,,"http://www.springerlink.com/content/0367-4223",,"","","","",""
"Glass and Ceramics","0361-7610","1573-8515",1997-01-01,54,,,,,"http://www.springerlink.com/content/0361-7610",,"","","","",""
"Glass Physics and Chemistry","1087-6596","1608-313X",1997-01-01,23,,,,,"http://www.springerlink.com/content/1087-6596",,"","","","",""
"Glycoconjugate Journal","0282-0080","1573-4986",1997-01-01,14,,,,,"http://www.springerlink.com/content/0282-0080",,"","","","",""
"GPS Solutions","1080-5370","1521-1886",1998-01-01,2,,,,,"http://www.springerlink.com/content/1080-5370",,"","","","",""
"Graefe's Archive for Clinical and Experimental Ophthalmology","0721-832X","1435-702X",1997-01-01,235,,,,,"http://www.springerlink.com/content/0721-832X",,"","","","",""
"Granular Matter","1434-5021","1434-7636",1998-01-01,1,,,,,"http://www.springerlink.com/content/1434-5021",,"","","","",""
"Graphs and Combinatorics","0911-0119","1435-5914",1997-01-01,13,,,,,"http://www.springerlink.com/content/0911-0119",,"","","","",""
"Group Decision and Negotiation","0926-2644","1572-9907",1997-01-01,6,,,,,"http://www.springerlink.com/content/0926-2644",,"","","","",""
"Grundwasser","1430-483X","1432-1165",1997-01-01,2,,,,,"http://www.springerlink.com/content/1430-483X",,"","","","",""
"Gynäkologische Endokrinologie","1610-2894","1610-2908",2003-01-01,1,,,,,"http://www.springerlink.com/content/1610-2894",,"","","","",""
"Gynecological Surgery","1613-2076","1613-2084",2004-01-01,1,,,,,"http://www.springerlink.com/content/1613-2076",,"","","","",""
"Gyroscopy and Navigation","2075-1087","2075-1109",2010-01-01,1,,,,,"http://www.springerlink.com/content/2075-1109",,"","","","",""
"Hand","1558-9447","1558-9455",2006-01-01,1,,,,,"http://www.springerlink.com/content/1558-9447",,"","","","",""
"Health and Technology","2190-7188","2190-7196",2011-01-01,1,,,,,"http://www.springerlink.com/content/2190-7188/",,"","","","",""
"Health Care Analysis","1065-3058","1573-3394",1997-01-01,5,,,,,"http://www.springerlink.com/content/1065-3058",,"","","","",""
"Health Care Management Science","1386-9620","1572-9389",1998-01-01,1,,,,,"http://www.springerlink.com/content/1386-9620",,"","","","",""
"Health Services and Outcomes Research Methodology","1387-3741","1572-9400",2000-01-01,1,,,,,"http://www.springerlink.com/content/1387-3741",,"","","","",""
"Heart and Vessels","0910-8327","1615-2573",1997-01-01,12,,,,,"http://www.springerlink.com/content/0910-8327",,"","","","",""
"Heart Failure Reviews","1382-4147","1573-7322",1997-01-01,2,,,,,"http://www.springerlink.com/content/1382-4147",,"","","","",""
"Heat and Mass Transfer","0947-7411","1432-1181",1997-01-01,32,,,,,"http://www.springerlink.com/content/0947-7411",,"","","","",""
"HEC Forum","0956-2737","1572-8498",1997-01-01,9,,,,,"http://www.springerlink.com/content/0956-2737",,"","","","",""
"Heilberufe","0017-9604","1867-1535",2010-01-01,1,,,,,"http://www.springerlink.com/content/0017-9604",,"","","","",""
"Helgoland Marine Research","1438-387X","1438-3888",1997-01-01,51,,,,,"http://www.springerlink.com/content/1438-387X",,"","","","",""
"Hernia","1265-4906","1248-9204",1997-01-01,1,,,,,"http://www.springerlink.com/content/1265-4906",,"","","","",""
"Herz","0340-9937","1615-6692",1997-01-01,22,,,,,"http://www.springerlink.com/content/0340-9937",,"","","","",""
"Herzschrittmachertherapie und Elektrophysiologie","0938-7412","1435-1544",1997-01-01,8,,,,,"http://www.springerlink.com/content/0938-7412",,"","","","",""
"High Energy Chemistry","0018-1439","1608-3148",1997-01-01,31,,,,,"http://www.springerlink.com/content/0018-1439",,"","","","",""
"High Temperature","0018-151X","1608-3156",1997-01-01,35,,,,,"http://www.springerlink.com/content/0018-151X",,"","","","",""
"Higher Education","0018-1560","1573-174X",1997-01-01,33,,,,,"http://www.springerlink.com/content/0018-1560",,"","","","",""
"Higher-Order and Symbolic Computation","1388-3690","1573-0557",1998-01-01,11,,,,,"http://www.springerlink.com/content/1388-3690",,"","","","",""
"Histochemistry and Cell Biology","0948-6143","1432-119X",1997-01-01,107,,,,,"http://www.springerlink.com/content/0948-6143",,"","","","",""
"HNO","0017-6192","1433-0458",1997-01-01,45,,,,,"http://www.springerlink.com/content/0017-6192",,"","","","",""
"Hormones and Cancer","1868-8497","1868-8500",2010-01-01,1,,,,,"http://www.springerlink.com/content/1868-8497",,"","","","",""
"HSS Journal","1556-3316","1556-3324",2005-01-01,1,,,,,"http://www.springerlink.com/content/1556-3316",,"","","","",""
"Human Ecology","0300-7839","1572-9915",1997-01-01,25,,,,,"http://www.springerlink.com/content/0300-7839",,"","","","",""
"Human Genetics","0340-6717","1432-1203",1997-01-01,99,,,,,"http://www.springerlink.com/content/0340-6717",,"","","","",""
"Human Physiology","0362-1197","1608-3164",1997-01-01,23,,,,,"http://www.springerlink.com/content/0362-1197",,"","","","",""
"Human Studies","0163-8548","1572-851X",1997-01-01,20,,,,,"http://www.springerlink.com/content/0163-8548",,"","","","",""
"Husserl Studies","0167-9848","1572-8501",1997-01-01,14,,,,,"http://www.springerlink.com/content/0167-9848",,"","","","",""
"Hydrobiologia","0018-8158","1573-5117",1997-01-01,342,,,,,"http://www.springerlink.com/content/0018-8158",,"","","","",""
"Hydrogeology Journal","1431-2174","1435-0157",1997-01-01,5,,,,,"http://www.springerlink.com/content/1431-2174",,"","","","",""
"Hyperfine Interactions","0304-3843","1572-9540",1997-01-01,104,,,,,"http://www.springerlink.com/content/0304-3843",,"","","","",""
"Ichthyological Research","1341-8998","1616-3915",1997-01-01,44,,,,,"http://www.springerlink.com/content/1341-8998",,"","","","",""
"Immunogenetics","0093-7711","1432-1211",1997-01-01,45,,,,,"http://www.springerlink.com/content/0093-7711",,"","","","",""
"Indian Journal of Surgical Oncology","0975-7651","0976-6952",2010-01-01,1,,,,,"http://www.springerlink.com/content/0975-7651",,"","","","",""
"Infection","0300-8126","1439-0973",1997-01-01,25,,,,,"http://www.springerlink.com/content/0300-8126",,"","","","",""
"Inflammation","0360-3997","1573-2576",1997-01-01,21,,,,,"http://www.springerlink.com/content/0360-3997",,"","","","",""
"Inflammation Research","1023-3830","1420-908X",1997-01-01,46,,,,,"http://www.springerlink.com/content/1023-3830",,"","","","",""
"Informatik-Spektrum","0170-6012","1432-122X",1997-01-01,20,,,,,"http://www.springerlink.com/content/0170-6012",,"","","","",""
"Information Retrieval","1386-4564","1573-7659",1998-01-01,1,,,,,"http://www.springerlink.com/content/1386-4564",,"","","","",""
"Information Systems and E-Business Management","1617-9846","1617-9854",2003-01-01,1,,,,,"http://www.springerlink.com/content/1617-9846",,"","","","",""
"Information Systems Frontiers","1387-3326","1572-9419",1999-01-01,1,,,,,"http://www.springerlink.com/content/1387-3326",,"","","","",""
"Information Technology and Management","1385-951X","1573-7667",2000-01-01,1,,,,,"http://www.springerlink.com/content/1385-951X",,"","","","",""
"Innovations in Systems and Software Engineering","1614-5046","1614-5054",2005-01-01,1,,,,,"http://www.springerlink.com/content/1614-5046",,"","","","",""
"Innovative Higher Education","0742-5627","1573-1758",1997-01-01,22,,,,,"http://www.springerlink.com/content/0742-5627",,"","","","",""
"Inorganic Materials","0020-1685","1608-3172",1997-01-01,33,,,,,"http://www.springerlink.com/content/0020-1685",,"","","","",""
"Inorganic Materials: Applied Research","2075-1133","2075-115X",2010-01-01,1,,,,,"http://www.springerlink.com/content/2075-1133",,"","","","",""
"Insectes Sociaux","0020-1812","1420-9098",1997-01-01,44,,,,,"http://www.springerlink.com/content/0020-1812",,"","","","",""
"Instructional Science","0020-4277","1573-1952",1997-01-01,25,,,,,"http://www.springerlink.com/content/0020-4277",,"","","","",""
"Instruments and Experimental Techniques","0020-4412","1608-3180",1997-01-01,40,,,,,"http://www.springerlink.com/content/0020-4412",,"","","","",""
"Integral Equations and Operator Theory","0378-620X","1420-8989",1997-01-01,27,,,,,"http://www.springerlink.com/content/0378-620X",,"","","","",""
"Intelligent Service Robotics","1861-2776","1861-2784",2007-01-01,1,,,,,"http://www.springerlink.com/content/1861-2776",,"","","","",""
"Intensive Care Medicine","0342-4642","1432-1238",1997-01-01,23,,,,,"http://www.springerlink.com/content/0342-4642",,"","","","",""
"Interchange","0826-4805","1573-1790",1997-01-01,28,,,,,"http://www.springerlink.com/content/0826-4805",,"","","","",""
"Interdisciplinary Sciences: Computational Life Sciences","1913-2751","1867-1462",2009-01-01,1,,,,,"http://www.springerlink.com/content/1913-2751",,"","","","",""
"Intereconomics","0020-5346","1613-964X",1997-01-01,32,,,,,"http://www.springerlink.com/content/0020-5346",,"","","","",""
"International Advances in Economic Research","1083-0898","1573-966X",1997-01-01,3,,,,,"http://www.springerlink.com/content/1083-0898",,"","","","",""
"International Applied Mechanics","1063-7095","1573-8582",1997-01-01,33,,,,,"http://www.springerlink.com/content/1063-7095",,"","","","",""
"International Archives of Occupational and Environmental Health","0340-0131","1432-1246",1997-01-01,69,,,,,"http://www.springerlink.com/content/0340-0131",,"","","","",""
"International Cancer Conference Journal","","2192-3183",2012-01-01,1,1,,,,"http://www.springerlink.com/content/2192-3183",,"","","","",""
"International Economics and Economic Policy","1612-4804","1612-4812",2004-01-01,1,,,,,"http://www.springerlink.com/content/1612-4804",,"","","","",""
"International Environmental Agreements: Politics, Law and Economics","1567-9764","1573-1553",2001-01-01,1,,,,,"http://www.springerlink.com/content/1567-9764",,"","","","",""
"International Journal for Educational and Vocational Guidance","0251-2513","1573-1782",2001-01-01,1,,,,,"http://www.springerlink.com/content/0251-2513",,"","","","",""
"International Journal for Philosophy of Religion","0020-7047","1572-8684",1997-01-01,41,,,,,"http://www.springerlink.com/content/0020-7047",,"","","","",""
"International Journal for the Advancement of Counselling","0165-0653","1573-3246",1997-01-01,20,,,,,"http://www.springerlink.com/content/0165-0653",,"","","","",""
"International Journal for the Semiotics of Law","0952-8059","1572-8722",1997-01-01,10,,,,,"http://www.springerlink.com/content/0952-8059",,"","","","",""
"International Journal of Advances in Engineering Sciences and Applied Mathematics","0975-0770","",2009-01-01,1,,,,,"http://www.springerlink.com/content/0975-0770",,"","","","",""
"International Journal of Biometeorology","0020-7128","1432-1254",1997-01-01,41,,,,,"http://www.springerlink.com/content/0020-7128",,"","","","",""
"International Journal of Clinical Oncology","1341-9625","1437-7772",1997-01-01,2,,,,,"http://www.springerlink.com/content/1341-9625",,"","","","",""
"International Journal of Clinical Pharmacy","2210-7703","2210-7711",2011-01-01,33,,,,,"http://www.springerlink.com/content/2210-7703/",,"","","","",""
"International Journal of Colorectal Disease","0179-1958","1432-1262",1997-01-01,12,,,,,"http://www.springerlink.com/content/0179-1958",,"","","","",""
"International Journal of Computer Assisted Radiology and Surgery","1861-6410","1861-6429",2006-01-01,1,,,,,"http://www.springerlink.com/content/1861-6410",,"","","","",""
"International Journal of Computer Vision","0920-5691","1573-1405",1997-01-01,21,,,,,"http://www.springerlink.com/content/0920-5691",,"","","","",""
"International Journal of Computer-Supported Collaborative Learning","1556-1607","1556-1615",2006-01-01,1,,,,,"http://www.springerlink.com/content/1556-1607",,"","","","",""
"International Journal of Earth Sciences","1437-3254","1437-3262",1999-01-01,88,,,,,"http://www.springerlink.com/content/1437-3254",,"","","","",""
"International Journal of Fracture","0376-9429","1573-2673",1997-01-01,83,,,,,"http://www.springerlink.com/content/0376-9429",,"","","","",""
"International Journal of Game Theory","0020-7276","1432-1270",1997-01-01,26,,,,,"http://www.springerlink.com/content/0020-7276",,"","","","",""
"International Journal of Health Care Finance and Economics","1389-6563","1573-6962",2001-01-01,1,,,,,"http://www.springerlink.com/content/1389-6563",,"","","","",""
"International Journal of Historical Archaeology","1092-7697","1573-7748",1997-01-01,1,,,,,"http://www.springerlink.com/content/1092-7697",,"","","","",""
"International Journal of Information Security","1615-5262","1615-5270",2001-01-01,1,,,,,"http://www.springerlink.com/content/1615-5262",,"","","","",""
"International Journal of Legal Medicine","0937-9827","1437-1596",1997-01-01,110,,,,,"http://www.springerlink.com/content/0937-9827",,"","","","",""
"International Journal of Machine Learning and Cybernetics","1868-8071","1868-808X",2010-01-01,1,,,,,"http://www.springerlink.com/content/1868-8071",,"","","","",""
"International Journal of Material Forming","1960-6206","1960-6214",2008-01-01,1,,,,,"http://www.springerlink.com/content/1960-6206",,"","","","",""
"International Journal of Mechanics and Materials in Design","1569-1713","1573-8841",2004-01-01,1,,,,,"http://www.springerlink.com/content/1569-1713",,"","","","",""
"International Journal of Multimedia Information Retrieval","2192-6611","2192-662X",2011-01-01,,,,,,"http://www.springerlink.com/content/2192-6611",,"","","","",""
"International Journal of Parallel Programming","0885-7458","1573-7640",1997-01-01,25,,,,,"http://www.springerlink.com/content/0885-7458",,"","","","",""
"International Journal of Peptide Research and Therapeutics","1573-3149","1573-3904",2005-01-01,11,,,,,"http://www.springerlink.com/content/1573-3149",,"","","","",""
"International Journal of Politics, Culture, and Society","0891-4486","1573-3416",1997-01-01,11,,,,,"http://www.springerlink.com/content/0891-4486",,"","","","",""
"International Journal of Primatology","0164-0291","1573-8604",1997-01-01,18,,,,,"http://www.springerlink.com/content/0164-0291",,"","","","",""
"International Journal of Public Health","1661-8556","1661-8564",2007-01-01,52,,,,,"http://www.springerlink.com/content/1661-8556",,"","","","",""
"International Journal of Science and Mathematics Education","1571-0068","1573-1774",2003-01-01,1,,,,,"http://www.springerlink.com/content/1571-0068",,"","","","",""
"International Journal of Speech Technology","1381-2416","1572-8110",1997-01-01,2,,,,,"http://www.springerlink.com/content/1381-2416",,"","","","",""
"International Journal of Stomatology & Occlusion Medicine","1867-2221","1867-223X",2008-01-01,1,,,,,"http://www.springerlink.com/content/1867-2221",,"","","","",""
"International Journal of Systems Assurance Engineering and Management","0975-6809","0975-6809",2010-01-01,1,,,,,"http://www.springerlink.com/content/0975-6809",,"","","","",""
"International Journal of Technology and Design Education","0957-7572","1573-1804",1997-01-01,7,,,,,"http://www.springerlink.com/content/0957-7572",,"","","","",""
"International Journal of Theoretical Physics","0020-7748","1572-9575",1997-01-01,36,,,,,"http://www.springerlink.com/content/0020-7748",,"","","","",""
"International Journal of Thermophysics","0195-928X","1572-9567",1997-01-01,18,,,,,"http://www.springerlink.com/content/0195-928X",,"","","","",""
"International Journal of Wireless Information Networks","1068-9605","1572-8129",1997-01-01,4,,,,,"http://www.springerlink.com/content/1068-9605",,"","","","",""
"International Journal on Digital Libraries","1432-5012","1432-1300",1997-01-01,1,,,,,"http://www.springerlink.com/content/1432-5012",,"","","","",""
"International Journal on Document Analysis and Recognition","1433-2833","1433-2825",1998-01-01,1,,,,,"http://www.springerlink.com/content/1433-2833",,"","","","",""
"International Journal on Interactive Design and Manufacturing","1955-2513","1955-2505",2007-01-01,1,,,,,"http://www.springerlink.com/content/1955-2513",,"","","","",""
"International Journal on Software Tools for Technology Transfer (STTT)","1433-2779","1433-2787",1997-01-01,1,,,,,"http://www.springerlink.com/content/1433-2779",,"","","","",""
"International Ophthalmology","0165-5701","1573-2630",1997-01-01,21,,,,,"http://www.springerlink.com/content/0165-5701",,"","","","",""
"International Orthopaedics","0341-2695","1432-5195",1997-01-01,21,,,,,"http://www.springerlink.com/content/0341-2695",,"","","","",""
"International Review of Education/Internationale Zeitschrift für Erziehungswissenschaft/Revue internationale l'éducation","0020-8566","1573-0638",1997-01-01,43,,,,,"http://www.springerlink.com/content/0020-8566",,"","","","",""
"International Tax and Public Finance","0927-5940","1573-6970",1997-01-01,4,,,,,"http://www.springerlink.com/content/0927-5940",,"","","","",""
"International Urogynecology Journal","0937-3462","1433-3023",1997-01-01,8,,,,,"http://www.springerlink.com/content/0937-3462",,"","","","",""
"International Urology and Nephrology","0301-1623","1573-2584",1997-01-01,29,,,,,"http://www.springerlink.com/content/0301-1623",,"","","","",""
"Inventiones Mathematicae","0020-9910","1432-1297",1997-01-01,127,,,,,"http://www.springerlink.com/content/0020-9910",,"","","","",""
"Invertebrate Neuroscience","1354-2516","1439-1104",1997-01-01,3,,,,,"http://www.springerlink.com/content/1354-2516",,"","","","",""
"Investigational New Drugs","0167-6997","1573-0646",1997-01-01,15,,,,,"http://www.springerlink.com/content/0167-6997",,"","","","",""
"Irrigation Science","0342-7188","1432-1319",1997-01-01,18,,,,,"http://www.springerlink.com/content/0342-7188",,"","","","",""
"Jahrbuch für Regionalwissenschaft","0173-7600","1613-9836",1997-01-01,18,,,,,"http://www.springerlink.com/content/0173-7600",,"","","","",""
"Japanese Journal of Mathematics","0289-2316","1861-3624",2006-01-01,1,,,,,"http://www.springerlink.com/content/0289-2316",,"","","","",""
"Japanese Journal of Ophthalmology","0021-5155","1613-2246",2004-01-01,48,,,,,"http://www.springerlink.com/content/0021-5155",,"","","","",""
