publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"Journal of the International Neuropsychological Society","1355-6177","1469-7661",1995-01-01,1,1,,,,"http://journals.cambridge.org/action/displayJournal?jid=INS",,"","","fulltext","",""
"Journal of the Marine Biological Association of the United Kingdom","0025-3154","1469-7769",1987-01-01,1,1,,,,"http://journals.cambridge.org/action/displayJournal?jid=mbi",,"","","fulltext","",""
"Journal of Tropical Ecology","0266-4674","1469-7831",1985-01-01,1,1,,,,"http://journals.cambridge.org/jid_TRO",,"","","fulltext","",""
"Laser and Particle Beams","0263-0346","1469-803X",1983-01-01,1,1,,,,"http://journals.cambridge.org/jid_LPB",,"","","fulltext","",""
"Mathematical Proceedings of the Cambridge Philosophical Society","0305-0041","1469-8064",1924-01-01,22,1,,,,"http://journals.cambridge.org/jid_PSP",,"","","fulltext","",""
"Mathematical Structures in Computer Science","0960-1295","1469-8072",1991-01-01,1,1,,,,"http://journals.cambridge.org/jid_MSC",,"","","fulltext","",""
"Nutrition Research Reviews","0954-4224","1475-2700",1988-01-01,1,1,,,,"http://journals.cambridge.org/jid_NRR",,"","","fulltext","Previous 36 months available to current subscribers",""
"Oryx","0030-6053","1365-3008",1950-01-01,1,1,,,,"http://journals.cambridge.org/jid_ORX",,"","","fulltext","",""
"Parasitology","0031-1820","1469-8161",1908-01-01,1,1,,,,"http://journals.cambridge.org/jid_PAR",,"","","fulltext","Missing from the archive supplements to vol 93, 95 and 97 and vol 55 iss 4",""
"Proceedings of the Edinburgh Mathematical Society","0013-0915","1464-3839",1883-01-01,1,,,,,"http://journals.cambridge.org/jid_PEM",,"","","fulltext"," Free from 1883 vol 1 to 2003 vol 46 series 2 iss 1",""
"Proceedings of the Nutrition Society","0029-6651","1475-2719",1944-01-01,1,01-Feb,,,,"http://journals.cambridge.org/jid_PNS",,"","","fulltext","Missing from the archive vols 6-11. Free from 1944 vol 1 iss 1-2 to 2011 vol 70 iss 4",""
"Psychological Medicine","0033-2917","1469-8978",1970-01-01,1,1,,,,"http://journals.cambridge.org/jid_PSM",,"","","fulltext","",""
"Public Health Nutrition","1368-9800","1475-2727",1998-01-01,1,1,,,,"http://journals.cambridge.org/jid_PHN",,"","","fulltext","Free content from 1998 vol 1 iss 1 - 2011 vol 14 iss 12A",""
"Quarterly Reviews of Biophysics","0033-5835","1469-8994",1968-01-05,1,1,,,,"http://journals.cambridge.org/jid_QRB",,"","","fulltext","",""
"Renewable Agriculture and Food Systems","1742-1705","1742-1713",2004-01-03,19,1,,,,"http://journals.cambridge.org/jid_RAF",,"","","fulltext","",""
"Reviews in Clinical Gerontology","0959-2598","1469-9036",1991-01-01,1,1,,,,"http://journals.cambridge.org/jid_RCG",,"","","fulltext","",""
"Robotica","0263-5747","1469-8668",1983-01-01,1,1,,,,"http://journals.cambridge.org/jid_ROB",,"","","fulltext","",""
"Seed Science Research","0960-2585","1475-2735",1991-01-01,1,1,,,,"http://journals.cambridge.org/jid_SSR",,"","","fulltext","",""
"The ANZIAM Journal","1446-1811","1446-8735",1975-01-01,19,1,,,,"http://journals.cambridge.org/jid_ANZ",,"","","fulltext","",""
"The Journal of Agricultural Science","0021-8596","1469-5146",1905-01-01,1,1,,,,"http://journals.cambridge.org/jid_AGS",,"","","fulltext","",""
"The Journal of Laryngology, Rhinology, and Otology","1755-1463","2051-2082",1892-01-01,6,1,1922-07-12,35,12,"http://journals.cambridge.org/action/displayJournal?jid=jlo",,"","","fulltext","Currently The Journal of Laryngology & Otology",""
"The Journal of Navigation","0373-4633","1469-7785",1948-01-01,1,1,,,,"http://journals.cambridge.org/jid_NAV",,"","","fulltext","",""
"The Knowledge Engineering Review","0269-8889","1469-8005",1984-01-01,1,1,,,,"http://journals.cambridge.org/jid_KER",,"","","fulltext","",""
"The Lichenologist","0024-2829","1096-1135",1958-01-01,1,1,,,,"http://journals.cambridge.org/jid_LIC",,"","","fulltext","",""
"Visual Neuroscience","0952-5238","1469-8714",1988-01-01,1,1,,,,"http://journals.cambridge.org/jid_VNS",,"","","fulltext","",""
"World's Poultry Science Journal","0043-9339","1743-4777",1945-01-01,1,1,,,,"http://journals.cambridge.org/jid_WPS",,"","","fulltext","",""
"Zygote","0967-1994","1469-8730",1993-01-02,1,1,,,,"http://journals.cambridge.org/jid_ZYG",,"","","fulltext","",""
"Camden Fifth Series","0960-1163","1478-5110",1993-01-01,1,,,,,"http://journals.cambridge.org/jid_RHC",,"","","fulltext","Continuous  Camden Fourth Series (1964-1992). Also known as Royal Historical Society Camden Fifth Series",""
"Bulletin of the International Institute of Social History","1873-0841","",1937-01-01,1,1,1957-07-12,10,3,"http://journals.cambridge.org/action/displayJournal?jid=BSH",,"","","fulltext","Currently International Review of Social History ",""
"Bulletin International des Societes de la Croix-Rouge","1816-9686","",1886-01-01,17,1,1920-07-12,49,196,"http://journals.cambridge.org/action/displayJournal?jid=BRC",,"","","fulltext","Ceased. Continues Bulletin International des Societe de secours aux Militaires Blesses ",""
"International Review of the Red Cross - English Version","0020-8604","",1961-01-01,1,1,2000-07-12,38,325,"http://journals.cambridge.org/action/displayJournal?jid=RCE",,"","","fulltext","English translation of selected articles from Revue Internationale de la Croix-Rouge ISSN 0035-3361 published between 1961 - 1997, vols 1 ? 37 ceased publication in 1998.",""
"International Review of the Red Cross - Spanish Version - Revista Internacional de la Cruz Roja","0250-569X","",1976-01-01,1,1,2000-07-12,24,150,"http://journals.cambridge.org/action/displayJournal?jid=RCS",,"","","fulltext","Spanish translation of selected articles from Revue Internationale de la Croix-Rouge ISSN 0035-3361 published between 1976 - 1998, vols 1 ? 23 ceased publication in 1998.",""
"Journal of Southeast Asian History","0217-7811","",1960-01-01,1,1,1971-07-12,10,3,"http://journals.cambridge.org/action/displayJournal?jid=SEH",,"","","fulltext","",""
"Bulletin of the British Society for the History of Science","0950-5636","",1949-01-01,1,1,1963-07-12,2,20,"http://journals.cambridge.org/action/displayJournal?jid=BBH",,"","","fulltext","",""
"The Journal of Laryngology & Otology","0022-2151","1748-5460",1921-01-01,36,1,,,,"http://journals.cambridge.org/jid_JLO",,"","","fulltext","Formerly The Journal of Laryngology and Rhinology (1887-1891); The Journal of Laryngology, Rhinology, and Otology (1892-1920). Includes 2 supplements",""
"Mathematika","0025-5793","2041-7942",1954-01-01,1,1,,,,"http://journals.cambridge.org/jid_MTK",,"","","fulltext","",""
"Animal Genetic Resources Information","1014-2339","2076-4022",1983-01-01,1,,2011-07-12,45,,"http://journals.cambridge.org/jid_AGR",,"","","fulltext","Currently Animal Genetic Resources / Resources g?n?tiques animales / Recursos gen?ticos animales",""
"Prehospital and Disaster Medicine","1049-023X","1945-1938",1985-01-01,1,1,,,,"http://journals.cambridge.org/jid_PDM",,"","","fulltext","Missing from the archives vol 1 iss 4, vol 1 iss 2/3, vol 23 iss 3 and various supplements to vols 18, 19, 23 and 25",""
"Journal of Materials Research","0884-2914","2044-5326",1986-01-01,1,1,,,,"http://journals.cambridge.org/jid_JMR",,"","","fulltext","",""
"International Psychogeriatrics","1041-6102","1741-203X",1989-01-01,1,1,,,,"http://journals.cambridge.org/jid_IPG",,"","","fulltext","Published as International Review of Social History (1936-1939) and Bulletin of the International Institute of Social History (1937-1955)",""
"Antarctic Science","0954-1020","1365-2079",1989-01-03,1,1,,,,"http://journals.cambridge.org/jid_ANS",,"","","fulltext","",""
"Epidemiologia e Psichiatria Sociale","1121-189X","",1992-01-01,1,1,2012-07-12,19,4,"http://journals.cambridge.org/jid_EPS",,"","","fulltext","Currently Epidemiology and Psychiatric Sciences. Missing from the archive vol 2 iss 1, vol 3 iss 1, vol 4 iss 1, vol 4 iss 3, vol 11 iss 1, Monograph Supplements 1 - 8",""
"Microscopy and Microanalysis","1431-9276","1435-8115",1995-01-01,1,1,,,,"http://journals.cambridge.org/jid_MAM",,"","","fulltext","",""
"Expert Reviews in Molecular Medicine","","1462-3994",1997-05-11,1,1,,,,"http://journals.cambridge.org/jid_ERM",,"","","fulltext","",""
"The International Journal of Neuropsychopharmacology","1461-1457","1469-5111",1998-01-07,1,1,,,,"http://journals.cambridge.org/jid_PNP",,"","","fulltext","",""
"Journal of Radiotherapy in Practice","1460-3969","1467-1131",1999-01-04,1,1,,,,"http://journals.cambridge.org/jid_JRP",,"","","fulltext","",""
"Proceedings of the Royal Society of Edinburgh, Section: A Mathematics","0308-2105","1473-7124",2000-01-02,130,1,,,,"http://journals.cambridge.org/jid_PRM",,"","","fulltext","",""
"Bird Conservation International","0959-2709","1474-0001",1991-01-01,1,1,,,,"http://journals.cambridge.org/jid_BCI",,"","","fulltext","Free from 1991 vol 1 iss 1 to 2007 vol 17 iss 4",""
"Edinburgh Journal of Botany","0960-4286","1474-0036",1997-01-01,47,1,,,,"http://journals.cambridge.org/jid_EJB",,"","","fulltext","",""
"Theory and Practice of Logic Programming","1471-0684","1475-3081",2001-01-01,1,1,,,,"http://journals.cambridge.org/jid_TLP",,"","","fulltext","",""
"ESAIM: Control, Optimisation and Calculus of Variations","1292-8119","1262-3377",1996-01-01,1,1,,,,"http://journals.cambridge.org/jid_COV",,"","","fulltext","Free content from 1996 vol 1 to 2007 vol 13",""
"ESAIM: Mathematical Modelling and Numerical Analysis","0764-583X","1290-3841",1999-01-01,33,1,,,,"http://journals.cambridge.org/jid_MZA",,"","","fulltext","Free content from 1999 vol 33 iss 1 to 2007 vol 41 iss 6",""
"ESAIM: Probability and Statistics","1292-8100","1262-3318",1997-01-01,1,,,,,"http://journals.cambridge.org/jid_PSS",,"","","fulltext","",""
"Fruits","0248-1294","1625-967X",2001-01-01,56,1,,,,"http://journals.cambridge.org/jid_FRU",,"","","fulltext","",""
"International Journal of Astrobiology","1473-5504","1475-3006",2002-01-01,1,1,,,,"http://journals.cambridge.org/jid_IJA",,"","","fulltext","",""
"Journal of the Institute of Mathematics of Jussieu","1474-7480","1475-3030",2002-01-01,1,1,,,,"http://journals.cambridge.org/action/displayJournal?jid=jmj",,"","","fulltext","",""
"MRS Bulletin","0883-7694","1938-1425",2000-01-01,25,1,,,,"http://journals.cambridge.org/jid_MRS",,"","","fulltext","Missing from the archive vol 1-25 iss 2",""
"RAIRO - Operations Research","0399-0559","1290-3868",1999-01-01,33,1,,,,"http://journals.cambridge.org/jid_ROE",,"","","fulltext","",""
"The European Physical Journal - Applied Physics","1286-0042","1286-0050",1998-01-01,1,,,,,"http://journals.cambridge.org/JAP",,"","","fulltext","",""
"Annales de Limnologie - International Journal of Limnology","0003-4088","2100-000X",1965-01-01,1,1,,,,"http://journals.cambridge.org/jid_ANL",,"","","fulltext","The entire collection of back issues (24 months after publication) is available online and free of charge (from 1965 vol 1 iss 1 to 2011 vol 47 iss 4)",""
"Aquatic Living Resources","0990-7440","1765-2952",1988-01-01,1,1,,,,"http://journals.cambridge.org/jid_ALR",,"","","fulltext","The entire collection of back issues (24 months after publication) is available online and free of charge (from 1988 vol 1 iss 1 to 2010 vol 23 iss 4)",""
"Environmental Biosafety Research","1635-7922","1635-7930",2002-01-10,1,1,2013-07-12,10,4,"http://journals.cambridge.org/jid_EBS",,"","","fulltext","Ceased. It was in CUP NESLI2 2012",""
"Palliative & Supportive Care","1478-9515","1478-9523",2003-01-03,1,1,,,,"http://journals.cambridge.org/jid_PAX",,"","","fulltext","",""
"Plant Genetic Resources","1479-2621","1479-263X",2003-01-04,1,1,,,,"http://journals.cambridge.org/jid_PGR",,"","","fulltext","",""
"Neuron Glia Biology","1740-925X","1741-0533",2004-01-02,1,1,,,,"http://journals.cambridge.org/jid_NGB",,"","","fulltext","From 2012, Neuron Glia Biology will no longer be publishing content in its current form and will temporarily be suspending the submissions and peer review facility",""
"International Journal of Tropical Insect Science","1742-7584","1742-7592",1980-01-01,1,1,,,,"http://journals.cambridge.org/jid_JTI",,"","","fulltext","",""
"Proceedings of the International Astronomical Union","1743-9213","1743-9221",2004-01-03,2004,IAUC195,,,,"http://journals.cambridge.org/jid_IAU",,"","","fulltext","",""
"Journal of Psychiatric Intensive Care","1742-6464","1744-2206",2005-01-09,1,1,,,,"http://journals.cambridge.org/jid_JPI",,"","","fulltext","",""
"Compositio Mathematica","0010-437X","1570-5846",1997-01-01,105,1,,,,"http://journals.cambridge.org/jid_COM",,"","","fulltext","Access to the archive is free until 2008 vol 144 iss 6 ",""
"Mathematical Modelling of Natural Phenomena","0973-5348","1760-6101",2006-01-01,1,,,,,"http://journals.cambridge.org/jid_MNP",,"","","fulltext","",""
"Earth and Environmental Science Transactions of the Royal Society of Edinburgh","1755-6910","1755-6929",2007-01-01,98,1,,,,"http://journals.cambridge.org/jid_TRE",,"","","fulltext","Formerly Transactions of the Royal Society of Edinburgh: Earth Sciences (1980 - 2007), Transactions of the Royal Society of Edinburgh (1788 - 1979)",""
"Marine Biodiversity Records","","1755-2672",2008-01-01,1,1,,,,"http://journals.cambridge.org/jid_MBD",,"","","fulltext","",""
"Comparative Exercise Physiology","1755-2540","1755-2559",2008-01-02,5,1,2012-07-12,7,4,"http://journals.cambridge.org/jid_CEP",,"","","fulltext","From vol 8 iss 1 is published by Wageningen Academic Publishers. Part of 2012 CUP NESLI2",""
"the Cognitive Behaviour Therapist","","1754-470X",2008-01-04,1,1,,,,"http://journals.cambridge.org/jid_CBT",,"","","fulltext","",""
"The Review of Symbolic Logic","1755-0203","1755-0211",2008-01-06,1,1,,,,"http://journals.cambridge.org/jid_RSL",,"","","fulltext","",""
"RAIRO - Theoretical Informatics and Applications","0988-3754","1290-385X",1999-01-01,33,1,,,,"http://journals.cambridge.org/jid_ITA",,"","","fulltext","",""
"International Journal of Microwave and Wireless Technologies","1759-0787","1759-0795",2009-01-02,1,1,,,,"http://journals.cambridge.org/jid_MRF",,"","","fulltext","",""
"Journal of Mechanics","1727-7191","1811-8216",1998-01-01,14,1,,,,"http://journals.cambridge.org/jid_JOM",,"","","fulltext","",""
"Journal of Developmental Origins of Health and Disease","2040-1744","2040-1752",2010-01-01,1,1,,,,"http://journals.cambridge.org/jid_DOH",,"","","fulltext","",""
"Epidemiology and Psychiatric Sciences","2045-7960","2045-7979",2011-01-01,20,1,,,,"http://journals.cambridge.org/jid_EPS",,"","","fulltext","Formerly Epidemiologia e Psichiatria Sociale",""
"animal","1751-7311","1751-732X",2007-01-02,1,1,,,,"http://journals.cambridge.org/jid_ANM",,"","","fulltext","",""
"Advances in Animal Biosciences","2040-4700","2040-4719",2010-01-04,1,1,,,,"http://journals.cambridge.org/jid_ABS",,"","","fulltext","",""
"Anatolian Studies","0066-1546","2048-0849",2009-01-12,59,,,,,"http://journals.cambridge.org/jid_ANK",,"","","fulltext","Previously self published by The British Institute at Ankara",""
"APSIPA Transactions on Signal and Information Processing","","2048-7703",2012-01-12,1,,,,,"http://journals.cambridge.org/jid_SIP",,"","","fulltext","Open Access",""
"CORD Conference Proceedings","","2049-1255",2007-01-01,39,,,,,"http://journals.cambridge.org/action/displayJournal?jid=COR",,"","","fulltext","",""
"EAS Publications Series","1633-4760","1638-1963",2001-01-01,1,,,,,"http://journals.cambridge.org/EAS",,"","","fulltext","",""
"English Profile Journal","","2041-5362",2010-01-09,1,1,,,,"http://journals.cambridge.org/jid_EPJ",,"","","fulltext","Free journal",""
"Global Constitutionalism","2045-3817","2045-3825",2012-01-03,1,1,,,,"http://journals.cambridge.org/jid_GCN",,"","","fulltext","",""
"International Journal of Metrology and Quality Engineering","2107-6839","2107-6847",2010-01-01,1,1,,,,"http://journals.cambridge.org/jid_MQE",,"","","fulltext","",""
"Israel Law Review","0021-2237","2047-9336",2008-01-01,41,3,,,,"http://journals.cambridge.org/jid_ISR",,"","","fulltext","New for 2012. Previously self-published by The Faculty of Law, The Hebrew University of Jerusalem",""
"Journal of Dentofacial Anomalies and Orthodontics","2110-5715","",2008-01-01,11,1,,,,"http://journals.cambridge.org/jid_DAO",,"","","fulltext","",""
"Journal of Nutritional Science","2048-6790","",2012-01-01,1,,,,,"http://journals.cambridge.org/jid_JNS",,"","","fulltext","Open Access",""
"Journal of Wine Economics","1931-4361","1931-437X",2006-01-01,1,1,,,,"http://journals.cambridge.org/jid_JWE",,"","","fulltext","",""
"Medical History","0025-7273","2048-8343",1957-01-01,1,1,,,,"http://journals.cambridge.org/jid_MDH",,"","","fulltext","Free content from 1957 vol 1 iss 1 to 2011 vol 55 iss 4",""
"MRS Communications","2159-6859","2159-6867",2011-01-11,1,1,,,,"http://journals.cambridge.org/jid_MRC",,"","","fulltext","",""
"Powder Diffraction","0885-7156","1945-7413",1986-01-10,1,1,,,,"http://journals.cambridge.org/jid_PDJ",,"","","fulltext","",""
"The Cambridge Classical Journal","1750-2705","1750-2705",2005-01-01,51,,,,,"http://journals.cambridge.org/CCJ",,"","","fulltext","Formerly Proceedings of the Cambridge Philologhical Society (New Series)",""
"Transnational Environmental Law","2047-1025","2047-1033",2012-01-04,1,1,,,,"http://journals.cambridge.org/jid_TEL",,"","","fulltext","",""
"Episteme","1742-3600","1750-0117",2004-01-06,1,1,,,,"http://journals.cambridge.org/jid_EPI",,"","","fulltext","","Edinburgh University Press"
"Africa","0001-9720","1750-0184",1928-01-01,1,1,,,,"http://journals.cambridge.org/jid_AFR",,"","","fulltext","","Cambridge University Press"
"African Studies Review","0002-0206","1555-2462",,,,,,,"http://journals.cambridge.org/ASR",,"","","fulltext","New for 2013. Not online content available yet","African Studies Association"
"Canadian Journal of Law and Society","0829-3201","1911-0227",2011-01-04,26,1,,,,"http://journals.cambridge.org/jid_CLS",,"","","fulltext","New for 2013. Previously published by Univ Toronto Press","University of Toronto Press"
"Canadian Journal on Aging/Revue canadienne du vieillissement","0714-9808","1710-1107",1982-01-01,1,1,,,,"http://journals.cambridge.org/jid_CJG",,"","","fulltext","","Cambridge University Press"
"Journal of Policy History","0898-0306","1528-4190",1989-01-01,1,1,,,,"http://journals.cambridge.org/jid_JPH",,"","","fulltext","","Cambridge University Press"
"World Politics","0043-8871","1086-3338",1948-01-10,1,1,,,,"http://journals.cambridge.org/jid_WPO",,"","","fulltext","","Cambridge University Press"
"Dance Research Journal","0149-7677","1940-509X",2007-01-01,39,,,,,"http://journals.cambridge.org/action/displayJournal?jid=DRJ",,"","","fulltext","","Cambridge University Press"
"History in Africa","0361-5413","1558-2744",,,,,,,"http://journals.cambridge.org/jid_HIA",,"","","fulltext","New to Cambridge. Not online content available yet","African Studies Association"
"International Organization","0020-8183","1531-5088",1947-01-01,1,1,,,,"http://journals.cambridge.org/jid_INO",,"","","fulltext","","The MIT Press"
"Browning Institute Studies","0092-4725","",1973-01-01,1,,1992-07-12,18,,"http://journals.cambridge.org/action/displayJournal?jid=VLC",,"","","fulltext","Currently Victorian Literature and Culture",""
"Journal of Hygiene","0022-1724","",1901-01-01,1,1,1988-07-12,97,3,"http://journals.cambridge.org/action/displayJournal?jid=hyg",,"","","fulltext","Currently Epidemiology & Infection",""
"The Journal of Laryngology and Rhinology","1755-1455","2051-2090",1887-01-01,1,1,1891-12-31,5,12,"http://journals.cambridge.org/action/displayJournal?jid=jlo",,"","","fulltext","Currently The Journal of Laryngology & Otology",""
"Transactions of the Royal Society of Edinburgh: Earth Sciences ","0263-5933","",1980-01-01,71,1,2008-07-12,97,4,"http://journals.cambridge.org/action/displayJournal?jid=tre",,"","","fulltext","Currently Earth and Environmental Science Transactions of the Royal Society of Edinburgh",""
"Australasian Journal of Special Education","1030-0112","1833-6914",2009-01-08,33,1,,,,"http://journals.cambridge.org/jid_JSE",,"","","fulltext","Formerly published by Australian Academic Press",""
"Australian Journal of Environmental Education","0814-0626","2049-775X",2011-01-01,27,1,,,,"http://journals.cambridge.org/jid_AEE",,"","","fulltext","Formerly published by Australian Academic Press ",""
"Australian Journal of Guidance and Counselling","1037-2911","1839-2520",2005-01-01,15,1,,,,"http://journals.cambridge.org/jid_JGC",,"","","fulltext","Formerly published by Australian Academic Press",""
"Australian Journal of Indigenous Education","1326-0111","2049-7784",2011-01-01,40,1,,,,"http://journals.cambridge.org/JIE",,"","","fulltext","Formerly published by Australian Academic Press",""
"Australian Journal of Rehabilitation Counselling","1323-8922","1838-6059",2006-01-01,12,1,,,,"http://journals.cambridge.org/JRC",,"","","fulltext","Formerly published by Australian Academic Press",""
"Behaviour Change","0813-4839","2049-7768",1999-01-01,16,1,,,,"http://journals.cambridge.org/jid_BEC",,"","","fulltext","Formerly published by Australian Academic Press ",""
"Brain Impairment","1443-9646","1839-5252",2000-01-01,1,1,,,,"http://journals.cambridge.org/jid_BIM",,"","","fulltext","Formerly published by Australian Academic Press ",""
"Children Australia","1035-0772","2049-7776",2011-01-01,36,1,,,,"http://journals.cambridge.org/CHA",,"","","fulltext","Formerly published by Australian Academic Press",""
"CNS Spectrums","1092-8529","2165-6509",1996-01-09,1,1,,,,"http://journals.cambridge.org/jid_CNS",,"","","fulltext","",""
"Diamond Light Source Proceedings","","2044-8201",2011-01-01,1,,,,,"http://journals.cambridge.org/DLS",,"","","fulltext","Open Access",""
"Forum of Mathematics, Pi","2050-5086","",,,,,,,"http://journals.cambridge.org/jid_FMP",,"","","fulltext","Open Access Journal. Not only content available yet",""
"Forum of Mathematics, Sigma","2050-5094","",,,,,,,"http://journals.cambridge.org/jid_FMS",,"","","fulltext","Open Access Journal. Not only content available yet",""
"Hegel Bulletin","2051-5367","2051-5375",2013-01-01,34,1,,,,"http://journals.cambridge.org/jid_HGL",,"","","fulltext","New journal for 2013. Formerly self-published by the Hegel Society of Great Britain. Title change: formerly Bulletin of the Hegel Society of Great Britain (issn 0263 5232)",""
"Horizons","0360-9669","2050-8557",2004-01-01,31,1,,,,"http://journals.cambridge.org/jid_HOR",,"","","fulltext","New for 2013. Previously published by Villanova University",""
"International Journal of Disability Management","1833-8550","1834-4887",2006-01-05,1,1,,,,"http://journals.cambridge.org/jid_IDM",,"","","fulltext","Formerly published by Australian Academic Press",""
"Journal of Applied Animal Nutrition","","2049-257X",2013-01-01,1,,,,,"http://journals.cambridge.org/jid_JAN",,"","","fulltext","",""
"Journal of British Studies","0021-9371","1545-6986",2003-01-01,42,1,,,,"http://journals.cambridge.org/jid_JBR",,"","","fulltext","New for 2013. Previously published by Chicago University Press",""
"Journal of Linguistic Geography","2049-7547","2049-7547",,,,,,,"http://journals.cambridge.org/jid_JLG",,"","","fulltext","New for 2013. Not only content available yet",""
"Journal of Pacific Rim Psychology","","1834-4909",2007-01-04,1,1,,,,"http://journals.cambridge.org/jid_PRP",,"","","fulltext","Formerly South Pacific Journal of Psychology. Formerly published by Australian Academic Press ",""
"Journal of Relationships Research","","1838-0956",2010-01-11,1,1,,,,"http://journals.cambridge.org/jid_JRR",,"","","fulltext","Formerly published by Australian Academic Press ",""
"Journal of Smoking Cessation","1834-2612","1834-2612",2006-01-10,1,1,,,,"http://journals.cambridge.org/jid_JSC",,"","","fulltext","Formerly published by Australian Academic Press ",""
"Journal of Tropical Psychology","","1838-9902",2011-01-03,1,,,,,"http://journals.cambridge.org/jid_JTP",,"","","fulltext","",""
"Mechanics & Industry","2257-7777","2257-7750",2004-01-01,5,1,,,,"http://journals.cambridge.org/jid_MIN",,"","","fulltext","",""
"Microscopy Today ","1551-9295","2150-3583",,,,,,,"http://microscopy-today.com",,"","","fulltext","Online version free to everyone. Controlled circulation therefore necessity to reregister each year. ",""
"Network Science","2050-1242","2050-1250",2013-01-01,1,1,,,,"http://journals.cambridge.org/jid_NWS",,"","","fulltext","New journal for 2013",""
"Political Science Research and Methods","2049-8470","2049-8489",2013-01-01,1,,,,,"http://journals.cambridge.org/jid_RAM",,"","","fulltext","Coverage dates range with agreement: previous 4 years free - however new start up. Not content available yet",""
"Proceedings of the Prehistoric Society","0079-497X","2050-2729",1941-01-01,61,1,,,,"http://journals.cambridge.org/jid_PPR",,"","","fulltext","New for 2013.  Previously self published. Previous content will be digitised and added throughout 2013.",""
"Publications of the Astronomical Society of Australia","1323-3580","1448-6083",1997-01-01,14,1,,,,"http://journals.cambridge.org/jid_PAS",,"","","fulltext","Free from 1997 vol 14 iss 1 to 2009 vol 26 iss 4",""
"Queensland Review","1321-8166","2049-7792",2011-01-01,18,1,,,,"http://journals.cambridge.org/jid_QRE",,"","","fulltext","Formerly published by Australian Academic Press",""
"Radioprotection","0033-8451","1769-700X",1990-01-01,25,1,,,,"http://journals.cambridge.org/jid_RAD",,"","","fulltext","Free content from 1990 vol 25 iss 1 to 2009 vol 44 iss 4",""
"The Spanish Journal of Psychology","1138-7416","1988-2904",2009-01-01,12,1,,,,"http://journals.cambridge.org/jid_SJP",,"","","fulltext","New for 2013. Previously self published out of Universidad Complutense de Madrid (UCM)",""
"TRaNS: Trans-Regional and -National Studies of Southeast Asia","2051-364X","2051-3658",2013-01-01,1,1,,,,"http://journals.cambridge.org/jid_TRN",,"","","fulltext","New journal for 2013",""
"Twin Research and Human Genetics","1832-4274","1839-2628",1998-01-01,1,1,,,,"http://journals.cambridge.org/jid_THG",,"","","fulltext","Formerly published by Australian Academic Press",""
"Animal Genetic Resources / Resources Génétiques Animales / Recursos Genéticos Animales","2078-6336","2076-6344",2010-01-04,46,,,,,"http://journals.cambridge.org/jid_AGR",,"","","fulltext","Formerly Animal Genetic Resources Information",""
"Arbor Clinical Nutrition Updates","","1446-5450",,,,,,,"http://journals.cambridge.org/ACN",,"","","fulltext","Not online content available yet",""
"ASTIN Bulletin: The Journal of the IAA","0515-0361","1783-1350",,,,,,,"http://journals.cambridge.org/jid_ASB",,"","","fulltext","New for 2013. Formerly published by Peeters",""
"Australian and New Zealand Journal of Family Therapy","0814-723X","1467-8438",2007-01-01,28,1,2014-07-12,33,4,"http://journals.cambridge.org/jid_AFT",,"","","fulltext","Formerly published by Australian Academic Press. Published by CUP for 2012.. Moving to Wiley for 2013.",""
"Australian and New Zealand Journal of Organisational Psychology","","1835-7601",2008-01-01,1,1,,,,"http://journals.cambridge.org/ORP",,"","","fulltext","Formerly published by Australian Academic Press ",""
"Australian Educational and Developmental Psychologist","0816-5122","1839-2504",2008-01-01,25,1,,,,"http://journals.cambridge.org/EDP",,"","","fulltext","Formerly published by Australian Academic Press ",""
"Biofilms","1479-0505","1479-0513",2004-01-01,1,1,2008-07-12,3,1,"http://journals.cambridge.org/action/displayJournal?jid=BFM",,"","","fulltext","Ceased",""
"Biosocieties","1745-8552","1745-8560",2006-01-01,1,1,2011-07-12,4,4,"http://journals.cambridge.org/action/displayJournal?jid=BIO",,"","","fulltext","Currently published by Palgrave Macmillan",""
"Bulletin of Entomological Research Supplements Series","1367-4269","",1993-01-01,,,1997-07-12,,,"http://journals.cambridge.org/action/displayJournal?jid=BES",,"","","fulltext","Not online content available yet",""
"Disaster Medicine and Public Health Preparedness","1935-7893","1938-744X",2007-01-01,1,1,,,,"http://journals.cambridge.org/DMP",,"","","fulltext","New for 2013. Previously published by the American Medical Association",""
"Equine and Comparative Exercise Physiology","1478-0616","1479-070X",2004-01-01,1,1,2009-07-12,4,03-Apr,"http://journals.cambridge.org/action/displayJournal?jid=ECP",,"","","fulltext","Currently Comparative Exercise Physiology from 2008",""
"High Power Laser Science and Engineering ","2095-4719","",,,,,,,"http://journals.cambridge.org/HPL",,"","","fulltext","New journal for 2013. Open Access journal. Online only outside China where there will be a local print edition",""
"International Review of the Red Cross - Revue Internationale de la Croix-Rouge et Bulletin Internationale des Societe de la Croix-Rouge (IRC) ","1026-8812","",1919-01-01,1,1,1957-07-12,37.6,,"http://journals.cambridge.org/action/displayJournal?jid=IRC",,"","","fulltext","Succeeded by Revue Internationale de la Croix-Rouge ISSN 0035-3361",""
