publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"Embedded Systems Letters, IEEE","1943-0663","",2009-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4563995",,"","","","",""
"Emerging and Selected Topics in Circuits and Systems, IEEE Journal on","2156-3357","",2011-01-01,1,1,2011-01-01,,99,"http://ieeexplore.ieee.org/servlet/opac?punumber=5503868",,"","","","",""
"Energy Conversion, IEEE Transactions on","0885-8969","",1986-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=60",,"","","","",""
"Engineering & Technology","1750-9637","",2006-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=10908",,"","","","",""
"Engineering in Medicine and Biology Magazine","0278-0054","",1982-01-01,1,1,1983-01-01,2,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=5005708",,"","","","",""
"Engineering in Medicine and Biology Magazine, IEEE","0739-5175","",1983-01-01,2,4,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=51",,"","","","",""
"Engineering Management Journal","0960-7919","",1991-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=2221",,"","","","",""
"Engineering Management Review, IEEE","0360-8581","",1973-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=46",,"","","","",""
"Engineering Management, IEEE Transactions on","0018-9391","",1988-01-01,35,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=17",,"","","","",""
"Engineering Management, IRE Transactions on","0096-2252","",1955-01-01,3,1,1962-01-01,9,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=5007355",,"","","","",""
"Engineering Management, Transactions of the IRE Professional Group on","0276-1165","",1954-01-01,1,,1954-01-01,1,,"http://ieeexplore.ieee.org/servlet/opac?punumber=5010148",,"","","","",""
"Engineering Science and Education Journal","0963-7346","",1992-01-01,1,1,2002-01-01,11,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2222",,"","","","",""
"Engineering Writing and Speech, IEEE Transactions on","0018-9405","",1963-01-01,6,1,1971-01-01,14,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=4322293",,"","","","",""
"Engineering Writing and Speech, IRE Transactions on","0893-7869","",1958-01-01,1,2,1962-01-01,5,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=4322631",,"","","","",""
"Evolutionary Computation, IEEE Transactions on","1089-778X","",1997-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4235",,"","","","",""
"Fuzzy Systems, IEEE Transactions on","1063-6706","",1993-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=91",,"","","","",""
"Generation, Transmission & Distribution, IET","1751-8687","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4082359",,"","","","",""
"Generation, Transmission and Distribution, IEE Proceedings C","0143-7046","",1980-01-01,127,1,1993-01-01,140,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2205",,"","","","",""
"Generation, Transmission and Distribution, IEE Proceedings-","1350-2360","",1994-01-01,141,1,2006-01-01,153,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2195",,"","","","",""
"Geoscience and Remote Sensing Letters, IEEE","1545-598X","",2004-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=8859",,"","","","",""
"Geoscience and Remote Sensing, IEEE Transactions on","0196-2892","",1980-01-01,18,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=36",,"","","","",""
"Geoscience Electronics, IEEE Transactions on","0018-9413","",1963-01-01,1,1,1979-01-01,17,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=4043135",,"","","","",""
"Haptics, IEEE Transactions on","1939-1412","",2008-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4543165",,"","","","",""
"Human Factors in Electronics, IEEE Transactions on","0096-249X","",1963-01-01,4,1,1967-01-01,8,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=11151",,"","","","",""
"Human Factors in Electronics, IRE Transactions on","","",1960-01-01,1,1,1962-01-01,3,2,"http://ieeexplore.ieee.org/servlet/opac?punumber=4503253",,"","","","",""
"IEE Review","0953-5683","",1988-01-01,34,1,2006-01-01,52,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=2188",,"","","","",""
"IEEE Expert","0885-9000","",1986-01-01,1,1,1997-01-01,12,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=64",,"","","","",""
"IEEE Transactions on Vehicular Communications","0096-2503","",1965-01-01,14,1,1966-01-01,15,2,"http://ieeexplore.ieee.org/servlet/opac?punumber=10785",,"","","","",""
"Image Processing, IEEE Transactions on","1057-7149","",1992-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=83",,"","","","",""
"Image Processing, IET","1751-9659","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4149689",,"","","","",""
"India, IEE-IERE Proceedings -","0018-9146","",1969-01-01,7,1,1978-01-01,16,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=5257466",,"","","","",""
"Industrial Electronics and Control Instrumentation, IEEE Transactions on","0018-9421","",1964-01-01,11,1,1981-01-01,28,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=11166",,"","","","",""
"Industrial Electronics Magazine, IEEE","1932-4529","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4154573",,"","","","",""
"Industrial Electronics [May 1963], IEEE Transactions on","0099-4553","",1963-01-01,10,1,1963-01-01,10,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=5412874",,"","","","",""
"Industrial Electronics, IEEE Transactions on","0278-0046","",1982-01-01,29,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=41",,"","","","",""
"Industrial Electronics, IRE Transactions on","0197-5706","",1955-01-01,2,1,1962-01-01,9,2,"http://ieeexplore.ieee.org/servlet/opac?punumber=5007029",,"","","","",""
"Industrial Electronics, Transactions of the IRE Professional Group on","0273-1959","",1953-01-01,1,1,1953-01-01,1,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=4319302",,"","","","",""
"Industrial Informatics, IEEE Transactions on","1551-3203","",2005-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=9424",,"","","","",""
"Industry and General Applications, IEEE Transactions on","0018-943X","",1965-01-01,1,1,1971-01-01,7,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4180499",,"","","","",""
"Industry Applications Magazine, IEEE","1077-2618","",1995-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=2943",,"","","","",""
"Industry Applications, IEEE Transactions on","0093-9994","",1972-01-01,8,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=28",,"","","","",""
"Information Forensics and Security, IEEE Transactions on","1556-6013","",2006-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=10206",,"","","","",""
"Information Professional","1743-694X","",2004-01-01,1,1,2007-01-01,4,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=5305931",,"","","","",""
"Information Security, IEE Proceedings","1747-0722","",2005-01-01,152,1,2006-01-01,153,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=10348",,"","","","",""
"Information Security, IET","1751-8709","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4149673",,"","","","",""
"Information Technology in Biomedicine, IEEE Transactions on","1089-7771","",1997-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4233",,"","","","",""
"Information Theory, IEEE Transactions on","0018-9448","",1963-01-01,9,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=18",,"","","","",""
"Information Theory, IRE Professional Group on","","",1953-01-01,1,1,1954-01-01,4,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=4547596",,"","","","",""
"Information Theory, IRE Transactions on","0096-1000","",1955-01-01,1,1,1962-01-01,8,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4547527",,"","","","",""
"Instrumentation & Measurement Magazine, IEEE","1094-6969","",1998-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=5289",,"","","","",""
"Instrumentation and Measurement, IEEE Transactions on","0018-9456","",1963-01-01,12,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=19",,"","","","",""
"Instrumentation, IRE Transactions on","0096-2260","",1955-01-01,4,1,1962-01-01,11,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=5006544",,"","","","",""
"Instrumentation, Transactions of the IRE Professional Group on","","",1952-01-01,1,,1954-01-01,3,,"http://ieeexplore.ieee.org/servlet/opac?punumber=5007309",,"","","","",""
"Intelligent Systems and their Applications, IEEE","1094-7167","",1998-01-01,13,1,2000-01-01,15,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=5254",,"","","","",""
"Intelligent Systems Engineering","0963-9640","",1992-01-01,1,1,1994-01-01,3,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=2223",,"","","","",""
"Intelligent Systems, IEEE","1541-1672","",2001-01-01,16,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=9670",,"","","","",""
"Intelligent Transport Systems, IEE Proceedings","1748-0248","",2006-01-01,153,1,2006-01-01,153,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=10767",,"","","","",""
"Intelligent Transport Systems, IET","1751-956X","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4149681",,"","","","",""
"Intelligent Transportation Systems Magazine, IEEE","1939-1390","",2009-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=5117645",,"","","","",""
"Intelligent Transportation Systems, IEEE Transactions on","1524-9050","",2000-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=6979",,"","","","",""
"Internet Computing, IEEE","1089-7801","",1997-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4236",,"","","","",""
"IRE Transactions on Vehicular Communications","0097-6628","",1955-01-01,5,1,1961-01-01,10,2,"http://ieeexplore.ieee.org/servlet/opac?punumber=10784",,"","","","",""
"IT Professional","1520-9202","",1999-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=6294",,"","","","",""
"Knowledge and Data Engineering, IEEE Transactions on","1041-4347","",1989-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=69",,"","","","",""
"Latin America Transactions, IEEE (Revista IEEE America Latina)","1548-0992","",2003-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=9907",,"","","","",""
"LCS, IEEE","1045-9235","",1990-01-01,1,1,1991-01-01,2,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=73",,"","","","",""
"Learning Technologies, IEEE Transactions on","1939-1382","",2008-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4620076",,"","","","",""
"Lightwave Technology, Journal of","0733-8724","",1983-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=50",,"","","","",""
"LTS, IEEE","1055-6877","",1991-01-01,2,2,1992-01-01,3,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=80",,"","","","",""
"Magnetics in Japan, IEEE Translation Journal on","0882-4959","",1985-01-01,1,1,1994-01-01,9,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4509580",,"","","","",""
"Magnetics Letters, IEEE","1949-307X","",2010-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=5165412",,"","","","",""
"Magnetics, IEEE Transactions on","0018-9464","",1965-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=20",,"","","","",""
"Man-Machine Systems, IEEE Transactions on","0536-1540","",1968-01-01,9,1,1970-01-01,11,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=4081845",,"","","","",""
"Manufacturing Engineer","0956-9944","",1989-01-01,68,5,2007-01-01,86,2,"http://ieeexplore.ieee.org/servlet/opac?punumber=2189",,"","","","",""
"Manufacturing Technology, IEEE Transactions on","0046-838X","",1972-01-01,1,1,1977-01-01,6,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=8218",,"","","","",""
"Manufacturing, IET","1754-1794","",2007-01-01,86,3,2007-01-01,86,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4796905",,"","","","",""
"Mechatronics, IEEE/ASME Transactions on","1083-4435","",1996-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=3516",,"","","","",""
"Medical Electronics, IRE Transactions on","0097-1049","",1955-01-01,2,1,1960-01-01,7,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=5007879",,"","","","",""
"Medical Electronics, Transactions of the IRE Professional Group on","","",1953-01-01,1,,1953-01-01,1,,"http://ieeexplore.ieee.org/servlet/opac?punumber=5008468",,"","","","",""
"Medical Imaging, IEEE Transactions on","0278-0062","",1982-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=42",,"","","","",""
"Micro & Nano Letters, IET","1750-0443","",2006-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=11102",,"","","","",""
"Micro, IEEE","0272-1732","",1981-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=40",,"","","","",""
"Microelectromechanical Systems, Journal of","1057-7157","",1992-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=84",,"","","","",""
"Microwave and Guided Wave Letters, IEEE","1051-8207","",1991-01-01,1,1,2000-01-01,10,12,"http://ieeexplore.ieee.org/servlet/opac?punumber=75",,"","","","",""
"Microwave and Wireless Components Letters, IEEE","1531-1309","",2001-01-01,11,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=7260",,"","","","",""
"Microwave Magazine, IEEE","1527-3342","",2000-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=6668",,"","","","",""
"Microwave Theory and Techniques, IEEE Transactions on","0018-9480","",1963-01-01,11,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=22",,"","","","",""
"Microwave Theory and Techniques, IRE Transactions on","0097-2002","",1955-01-01,3,2,1962-01-01,10,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4547924",,"","","","",""
"Microwave Theory and Techniques, Transactions of the IRE Professional Group on","0276-1173","",1953-01-01,1,1,1955-01-01,3,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=4547925",,"","","","",""
"Microwaves, Antennas & Propagation, IET","1751-8725","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4126157",,"","","","",""
"Microwaves, Antennas and Propagation, IEE Proceedings -","1350-2417","",1994-01-01,141,1,2006-01-01,153,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2196",,"","","","",""
"Microwaves, Antennas and Propagation, IEE Proceedings H","0950-107X","",1985-01-01,132,1,1993-01-01,140,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2213",,"","","","",""
"Microwaves, Optics and Acoustics, IEE Journal on","0308-6976","",1976-01-01,1,1,1979-01-01,3,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4807412",,"","","","",""
"Microwaves, Optics and Antennas, IEE Proceedings H","0143-7097","",1980-01-01,127,1,1984-01-01,131,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4644480",,"","","","",""
"Military Electronics, IEEE Transactions on","0536-1559","",1963-01-01,7,1,1965-01-01,9,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=4323026",,"","","","",""
"Military Electronics, IRE Transactions on","0096-2511","",1959-01-01,3,1,1962-01-01,6,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=5008109",,"","","","",""
"Mobile Computing, IEEE Transactions on","1536-1233","",2002-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=7755",,"","","","",""
"Multimedia, IEEE","1070-986X","",1994-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=93",,"","","","",""
"Multimedia, IEEE Transactions on","1520-9210","",1999-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=6046",,"","","","",""
"NanoBioscience, IEEE Transactions on","1536-1241","",2002-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=7728",,"","","","",""
"Nanobiotechnology, IEE Proceedings -","1478-1581","",2003-01-01,150,1,2006-01-01,153,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=8653",,"","","","",""
"Nanobiotechnology, IET","1751-8741","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4123961",,"","","","",""
"Nanotechnology Magazine, IEEE","1932-4510","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4451717",,"","","","",""
"Nanotechnology, IEEE Transactions on","1536-125X","",2002-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=7729",,"","","","",""
"Network and Service Management, IEEE Transactions on","1932-4537","",2004-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4275028",,"","","","",""
"Network, IEEE","0890-8044","",1988-01-01,2,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=65",,"","","","",""
"Networking, IEEE/ACM Transactions on","1063-6692","",1993-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=90",,"","","","",""
"Neural Networks and Learning Systems, IEEE Transactions on","2162-237X","",2012-01-01,23,1,2012-01-01,,99,"http://ieeexplore.ieee.org/servlet/opac?punumber=5962385",,"","","","",""
"Neural Networks, IEEE Transactions on","1045-9227","",1990-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=72",,"","","","",""
"Neural Systems and Rehabilitation Engineering, IEEE Transactions on","1534-4320","",2001-01-01,9,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=7333",,"","","","",""
"Nuclear Science, IEEE Transactions on","0018-9499","",1963-01-01,10,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=23",,"","","","",""
"Nuclear Science, IRE Transactions on","0096-2015","",1955-01-01,2,,1964-01-01,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4315440",,"","","","",""
"Oceanic Engineering, IEEE Journal of","0364-9059","",1976-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=48",,"","","","",""
"Optical Communications and Networking, IEEE/OSA Journal of","1943-0620","",2009-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4563700",,"","","","",""
"Optoelectronics, IEE Proceedings -","1350-2433","",1994-01-01,141,1,2006-01-01,153,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2197",,"","","","",""
"Optoelectronics, IEE Proceedings J","0267-3932","",1985-01-01,132,1,1993-01-01,140,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2216",,"","","","",""
"Optoelectronics, IET","1751-8768","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4117432",,"","","","",""
"Parallel & Distributed Technology: Systems & Applications, IEEE","1063-6552","",1993-01-01,1,1,1996-01-01,4,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=88",,"","","","",""
"Parallel and Distributed Systems, IEEE Transactions on","1045-9219","",1990-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=71",,"","","","",""
"Parts, Hybrids, and Packaging, IEEE Transactions on","0361-1000","",1971-01-01,7,2,1977-01-01,13,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=8217",,"","","","",""
"Parts, Materials and Packaging, IEEE Transactions on","0018-9502","",1965-01-01,1,1,1971-01-01,7,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=8221",,"","","","",""
"Pattern Analysis and Machine Intelligence, IEEE Transactions on","0162-8828","",1988-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=34",,"","","","",""
"Personal Communications, IEEE","1070-9916","",1994-01-01,1,1,2001-01-01,8,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=98",,"","","","",""
"Pervasive Computing, IEEE","1536-1268","",2002-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=7756",,"","","","",""
"Photonics Journal, IEEE","1943-0655","",2009-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4563994",,"","","","",""
"Photonics Technology Letters, IEEE","1041-1135","",1989-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=68",,"","","","",""
"Photovoltaics, IEEE Journal of","2156-3381","",2011-01-01,1,1,2011-01-01,,99,"http://ieeexplore.ieee.org/servlet/opac?punumber=5503869",,"","","","",""
"Physical Science, Measurement and Instrumentation, Management and Education - Reviews, IEE Proceedings A","0143-702X","",1980-01-01,127,1,1988-01-01,135,8,"http://ieeexplore.ieee.org/servlet/opac?punumber=2201",,"","","","",""
"Physical Science, Measurement and Instrumentation, Management and Education,  IEE Proceedings A","0960-7641","",1989-01-01,136,1,1990-01-01,137,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2202",,"","","","",""
"Plasma Science, IEEE Transactions on","0093-3813","",1973-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=27",,"","","","",""
"Potentials, IEEE","0278-6648","",1988-01-01,7,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=45",,"","","","",""
"Power and Energy Magazine, IEEE","1540-7977","",2003-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=8014",,"","","","",""
"Power Apparatus and Systems, IEEE Transactions on","0018-9510","",1963-01-01,82,65,1985-01-01,104,12,"http://ieeexplore.ieee.org/servlet/opac?punumber=10669",,"","","","",""
"Power Apparatus and Systems, Part III. Transactions of the American Institute of Electrical Engineers","0097-2460","",1952-01-01,71,1,1962-01-01,81,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=4498434",,"","","","",""
"Power Delivery, IEEE Transactions on","0885-8977","",1986-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=61",,"","","","",""
"Power Electronics Letters, IEEE","1540-7985","",2003-01-01,99,1,2005-01-01,3,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=8012",,"","","","",""
"Power Electronics, IEEE Transactions on","0885-8993","",1986-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=63",,"","","","",""
"Power Electronics, IET","1755-4535","",2008-01-01,1,1,2012-01-01,5,2,"http://ieeexplore.ieee.org/servlet/opac?punumber=4475725",,"","","","",""
"Power Engineer","1479-8344","",2003-01-01,17,1,2007-01-01,21,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=8455",,"","","","",""
"Power Engineering Journal","0950-3366","",1987-01-01,1,1,2002-01-01,16,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2224",,"","","","",""
"Power Engineering Review, IEEE","0272-1724","",1981-01-01,1,1,2002-01-01,22,12,"http://ieeexplore.ieee.org/servlet/opac?punumber=39",,"","","","",""
"Power Systems, IEEE Transactions on","0885-8950","",1986-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=59",,"","","","",""
"Proceedings of the IEE - Part A: Power Engineering","0369-8882","",1955-01-01,102,1,1962-01-01,109,48,"http://ieeexplore.ieee.org/servlet/opac?punumber=5241636",,"","","","",""
"Proceedings of the IEE - Part B: Electronic and Communication Engineering","0369-8890","",1959-01-01,106,13,1962-01-01,109,48,"http://ieeexplore.ieee.org/servlet/opac?punumber=5243858",,"","","","",""
"Proceedings of the IEE - Part B: Radio and Electronic Engineering","","",1955-01-01,102,1,1959-01-01,106,26,"http://ieeexplore.ieee.org/servlet/opac?punumber=5242809",,"","","","",""
"Proceedings of the IEE - Part C: Monographs","0369-8904","",1955-01-01,102,1,1962-01-01,109,16,"http://ieeexplore.ieee.org/servlet/opac?punumber=5244565",,"","","","",""
"Proceedings of the IEE - Part I: General","","",1949-01-01,96,97,1954-01-01,101,132,"http://ieeexplore.ieee.org/servlet/opac?punumber=5238945",,"","","","",""
"Proceedings of the IEE - Part IA: Electric Railway Traction","","",1950-01-01,97,1,1950-01-01,97,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=5239454",,"","","","",""
"Proceedings of the IEE - Part II: Power Engineering","","",1949-01-01,96,49,1954-01-01,101,84,"http://ieeexplore.ieee.org/servlet/opac?punumber=5239502",,"","","","",""
"Proceedings of the IEE - Part IIA: Insulating Materials","","",1953-01-01,100,3,1953-01-01,100,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=5240595",,"","","","",""
"Proceedings of the IEE - Part III: Radio and Communication Engineering","","",1949-01-01,96,39,1954-01-01,101,74,"http://ieeexplore.ieee.org/servlet/opac?punumber=5241015",,"","","","",""
"Proceedings of the IEE - Part IIIA: Television","","",1952-01-01,99,17,1952-01-01,99,20,"http://ieeexplore.ieee.org/servlet/opac?punumber=5240793",,"","","","",""
"Proceedings of the IEE - Part IV: Institution Monographs","","",1951-01-01,98,1,1954-01-01,101,7,"http://ieeexplore.ieee.org/servlet/opac?punumber=5240789",,"","","","",""
"Proceedings of the IEEE","0018-9219","",1963-01-01,51,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=5",,"","","","",""
"Proceedings of the Institute of Radio Engineers","0731-5996","",1913-01-01,1,1,1938-01-01,26,12,"http://ieeexplore.ieee.org/servlet/opac?punumber=5547934",,"","","","",""
"Proceedings of the IRE","0096-8390","",1939-01-01,27,1,1962-01-01,50,12,"http://ieeexplore.ieee.org/servlet/opac?punumber=10933",,"","","","",""
"Product Engineering and Production, IEEE Transactions on","0097-4544","",1963-01-01,7,1,1965-01-01,9,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=8224",,"","","","",""
"Product Engineering and Production, IRE Transactions on","0096-1760","",1961-01-01,5,1,1962-01-01,6,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=8223",,"","","","",""
"Production Engineer","0032-9851","",1960-01-01,39,1,1989-01-01,68,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=4911125",,"","","","",""
"Production Engineers Journal, Institution of","","",1953-01-01,32,1,1959-01-01,38,12,"http://ieeexplore.ieee.org/servlet/opac?punumber=5117548",,"","","","",""
"Production Engineers, Journal of the Institution of","0368-2757","",1931-01-01,10,1,1952-01-01,31,12,"http://ieeexplore.ieee.org/servlet/opac?punumber=4907487",,"","","","",""
"Production Techniques, IRE Transactions on","0096-1779","",1956-01-01,1,1,1959-01-01,4,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=8220",,"","","","",""
"Professional Communication, IEEE Transactions on","0361-1434","",1988-01-01,31,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=47",,"","","","",""
"Pulse, IEEE","2154-2287","",2010-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=5454060",,"","","","",""
"Quality Control, Transactions of the IRE Professional Group on","","",1954-01-01,3,,1954-01-01,3,,"http://ieeexplore.ieee.org/servlet/opac?punumber=5007101",,"","","","",""
"Quantum Electronics, IEEE Journal of","0018-9197","",1965-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=3",,"","","","",""
"Radar and Signal Processing, IEE Proceedings F","0956-375X","",1988-01-01,135,1,1993-01-01,140,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2209",,"","","","",""
"Radar, Sonar & Navigation, IET","1751-8784","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4119394",,"","","","",""
